INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",2.7395,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.1264,19
I01965,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.9958,13
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.5026,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",4.6388,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",4.4731,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",3.8011,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",3.9044,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.4823,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",3.8832,13
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",2.8939,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.8593,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",3.8687,15
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.2542,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.1985,19
I01965,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",4.4089,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",5.0602,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.5636,15
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.9273,19
I01965,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",5.3303,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.2673,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.6908,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.2976,12
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.4428,13
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.8425,15
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.7878,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4.2589,13
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",3.7263,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",3.9049,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.4725,12
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",3.7496,12
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.8879,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",3.1801,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",4.8381,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.6942,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",3.7584,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.3590,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",2.8532,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.0127,12
