INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",1.0231,2,68395,2381,2327.1392,0.9372,1.0657,0.8957,1.1165
I00699,RJN,"EAST CHESHIRE NHS TRUST",1.1139,2,20374,973,873.4905,0.8987,1.1090,0.8851,1.1298
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1.0105,2,107274,4153,4110.0209,0.9525,1.0491,0.8986,1.1128
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1.0443,2,79770,2673,2559.5512,0.9400,1.0626,0.8963,1.1157
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",1.0919,2,53336,2572,2355.6063,0.9375,1.0653,0.8958,1.1164
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",0.9493,2,62045,1968,2073.1933,0.9335,1.0697,0.8949,1.1175
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",0.9032,2,127793,3561,3942.5110,0.9515,1.0502,0.8985,1.1130
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",0.9987,2,35118,1513,1514.9307,0.9225,1.0820,0.8922,1.1209
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1.1012,2,21658,999,907.1724,0.9005,1.1069,0.8857,1.1290
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1.1401,1,87051,3188,2796.3549,0.9426,1.0598,0.8968,1.1151
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",0.9368,2,57248,1779,1899.0703,0.9306,1.0730,0.8942,1.1183
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",0.7518,3,88426,1512,2011.1523,0.9325,1.0708,0.8946,1.1178
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0390,2,61681,1930,1857.6066,0.9298,1.0738,0.8940,1.1186
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",0.9398,2,26225,927,986.3394,0.9045,1.1024,0.8870,1.1274
I00699,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",0.9662,2,188050,4592,4752.7374,0.9558,1.0456,0.8992,1.1121
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0.7740,3,43863,527,680.8408,0.8857,1.1242,0.8807,1.1354
I00699,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",1.0721,2,84013,3363,3136.8222,0.9457,1.0564,0.8974,1.1143
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",0.7645,3,109163,2239,2928.8831,0.9439,1.0584,0.8971,1.1147
I00699,RGQ,"IPSWICH HOSPITAL NHS TRUST",0.9962,2,54425,1943,1950.3910,0.9315,1.0720,0.8944,1.1181
I00699,R1F,"ISLE OF WIGHT NHS TRUST",1.0466,2,17697,919,878.0463,0.8989,1.1087,0.8852,1.1296
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.1517,1,31206,1614,1401.4275,0.9195,1.0853,0.8914,1.1219
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1.0403,2,51495,1618,1555.2569,0.9235,1.0809,0.8924,1.1206
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",0.9292,2,109603,3175,3416.9420,0.9480,1.0540,0.8979,1.1138
I00699,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",0.8584,3,53610,1145,1333.8720,0.9175,1.0875,0.8908,1.1226
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0086,2,78064,2284,2264.5725,0.9363,1.0667,0.8955,1.1167
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",0.9787,2,133672,4201,4292.5222,0.9535,1.0481,0.8988,1.1126
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",1.0003,2,87970,2339,2338.1910,0.9373,1.0656,0.8957,1.1164
I00699,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",0.8158,3,96547,2521,3090.0805,0.9453,1.0568,0.8974,1.1144
I00699,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0595,2,74527,1700,1604.4610,0.9246,1.0796,0.8927,1.1202
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",1.0878,2,64239,2385,2192.4391,0.9353,1.0678,0.8953,1.1170
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",1.0914,2,55866,1920,1759.2382,0.9279,1.0759,0.8935,1.1191
I00699,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1.0424,2,49949,1580,1515.6810,0.9225,1.0819,0.8922,1.1209
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1.0748,2,55127,1897,1765.0591,0.9281,1.0758,0.8936,1.1191
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",0.9886,2,98143,3038,3073.0965,0.9452,1.0570,0.8973,1.1144
I00699,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0404,2,41458,1223,1175.5648,0.9123,1.0934,0.8893,1.1244
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0897,2,89909,3591,3295.3175,0.9470,1.0550,0.8977,1.1140
I00699,RVJ,"NORTH BRISTOL NHS TRUST",0.9667,2,81136,2256,2333.7997,0.9373,1.0656,0.8957,1.1164
I00699,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",0.9747,2,46427,1808,1854.9747,0.9298,1.0738,0.8940,1.1186
I00699,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",0.8893,3,46241,1230,1383.1823,0.9190,1.0859,0.8912,1.1221
I00699,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",1.1029,2,58767,2087,1892.2852,0.9305,1.0731,0.8942,1.1184
I00699,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",1.0734,2,75192,2800,2608.5227,0.9406,1.0620,0.8964,1.1156
I00699,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",0.9579,2,70738,1835,1915.5626,0.9309,1.0726,0.8943,1.1183
I00699,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1.0438,2,28380,1135,1087.4075,0.9089,1.0973,0.8883,1.1257
I00699,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1.1218,1,56134,2485,2215.1474,0.9356,1.0674,0.8953,1.1169
I00699,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1.0325,2,65867,3090,2992.8157,0.9445,1.0578,0.8972,1.1146
I00699,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1.0272,2,128780,4463,4344.7447,0.9538,1.0478,0.8989,1.1125
I00699,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9354,2,118428,3234,3457.4050,0.9483,1.0537,0.8979,1.1137
I00699,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1.0906,2,114177,3969,3639.3455,0.9496,1.0523,0.8981,1.1134
I00699,RK9,"PLYMOUTH HOSPITALS NHS TRUST",1.0004,2,71442,2411,2410.1000,0.9382,1.0646,0.8959,1.1162
I00699,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",0.8325,3,51091,1617,1942.2956,0.9313,1.0721,0.8944,1.1181
I00699,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1.1002,2,81739,3155,2867.5318,0.9433,1.0591,0.8970,1.1149
I00699,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1.0174,2,66543,2126,2089.6717,0.9338,1.0695,0.8949,1.1174
I00699,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",0.9674,2,70386,2414,2495.3678,0.9393,1.0634,0.8961,1.1159
I00699,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1.0518,2,61701,2074,1971.7828,0.9319,1.0716,0.8945,1.1180
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",0.9012,2,82391,2782,3087.1182,0.9453,1.0569,0.8974,1.1144
I00699,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1.0367,2,46602,1995,1924.4120,0.9310,1.0725,0.8943,1.1182
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",0.9121,2,44835,1265,1386.9395,0.9191,1.0858,0.8912,1.1220
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1.0089,2,56441,2025,2007.1873,0.9324,1.0709,0.8946,1.1178
I00699,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",0.8992,2,49435,1858,2066.2430,0.9334,1.0699,0.8948,1.1175
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",1.0207,2,35203,1051,1029.6533,0.9065,1.1001,0.8876,1.1266
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1.0356,2,69614,2138,2064.4376,0.9334,1.0699,0.8948,1.1175
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9846,2,112196,3671,3728.4898,0.9502,1.0516,0.8982,1.1133
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",0.9510,2,56288,1973,2074.6183,0.9335,1.0697,0.8949,1.1175
I00699,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",1.0031,2,68392,2676,2667.6723,0.9412,1.0613,0.8965,1.1154
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1.0267,2,89212,2840,2766.2291,0.9423,1.0602,0.8968,1.1151
I00699,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1.1413,1,24612,1178,1032.1409,0.9066,1.1000,0.8876,1.1266
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1.0710,2,33135,1222,1141.0039,0.9110,1.0949,0.8890,1.1249
I00699,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.1743,1,54198,2383,2029.2414,0.9328,1.0705,0.8947,1.1177
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1.1588,1,32712,1352,1166.6758,0.9120,1.0938,0.8892,1.1245
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.8446,3,86400,2006,2375.1955,0.9378,1.0650,0.8958,1.1163
I00699,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",1.0347,2,71668,2338,2259.5705,0.9362,1.0667,0.8955,1.1167
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0.9101,2,56910,1745,1917.4086,0.9309,1.0726,0.8943,1.1182
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",0.9569,2,49350,1919,2005.4786,0.9324,1.0709,0.8946,1.1178
I00699,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1.0926,2,34243,1387,1269.4778,0.9155,1.0898,0.8903,1.1233
I00699,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",0.9844,2,55079,1801,1829.5349,0.9293,1.0744,0.8939,1.1187
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",0.9859,2,79094,2381,2415.1408,0.9383,1.0645,0.8959,1.1162
I00699,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",0.9313,2,38809,959,1029.7407,0.9065,1.1001,0.8876,1.1266
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",0.9595,2,104058,2677,2790.0569,0.9425,1.0599,0.8968,1.1151
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1.0551,2,46710,1512,1433.0854,0.9204,1.0843,0.8916,1.1216
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0098,2,45876,1662,1645.8547,0.9256,1.0785,0.8929,1.1199
I00699,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1.1013,2,40876,1523,1382.9046,0.9190,1.0859,0.8912,1.1221
I00699,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",0.9370,2,48255,2011,2146.2954,0.9346,1.0685,0.8951,1.1172
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1.1101,2,70350,2512,2262.9513,0.9363,1.0667,0.8955,1.1167
I00699,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",0.6907,3,27741,518,749.9734,0.8909,1.1181,0.8826,1.1331
I00699,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",0.8312,3,49207,1822,2191.9594,0.9353,1.0678,0.8953,1.1170
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1.1139,2,83823,3638,3265.9031,0.9468,1.0553,0.8976,1.1140
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",0.7466,3,72194,1134,1518.8512,0.9226,1.0819,0.8922,1.1208
I00699,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",0.9551,2,64905,1894,1982.9584,0.9320,1.0714,0.8945,1.1179
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",0.9589,2,94698,2890,3013.9526,0.9447,1.0576,0.8972,1.1145
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1.0364,2,65597,2688,2593.6191,0.9404,1.0622,0.8964,1.1156
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",0.9913,2,76358,1743,1758.3667,0.9279,1.0759,0.8935,1.1191
I00699,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1.1047,2,96436,2915,2638.7054,0.9409,1.0616,0.8965,1.1155
I00699,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1.0058,2,151264,4525,4498.9475,0.9546,1.0469,0.8990,1.1124
I00699,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1.0335,2,51795,1918,1855.7741,0.9298,1.0738,0.8940,1.1186
I00699,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",1.0082,2,129649,4427,4390.7951,0.9540,1.0475,0.8989,1.1125
I00699,RBK,"WALSALL HEALTHCARE NHS TRUST",1.0339,2,45319,1571,1519.4226,0.9226,1.0818,0.8922,1.1208
I00699,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1.0978,2,49727,1521,1385.4717,0.9190,1.0858,0.8912,1.1220
I00699,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0.8952,3,62232,1955,2183.8473,0.9352,1.0679,0.8952,1.1170
I00699,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",0.9037,2,36653,1428,1580.1936,0.9241,1.0802,0.8926,1.1204
I00699,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",0.9566,2,76683,3154,3296.9974,0.9470,1.0550,0.8977,1.1140
I00699,RA3,"WESTON AREA HEALTH NHS TRUST",1.1106,2,17080,1002,902.2042,0.9003,1.1072,0.8857,1.1291
I00699,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",0.9699,2,66585,2301,2372.4125,0.9378,1.0651,0.8958,1.1163
I00699,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1.0675,2,71404,2858,2677.2052,0.9413,1.0612,0.8966,1.1154
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1756,1,40338,1810,1539.6323,0.9231,1.0813,0.8923,1.1207
I00699,RLQ,"WYE VALLEY NHS TRUST",1.1894,1,28244,1251,1051.8117,0.9074,1.0990,0.8879,1.1263
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",0.9958,2,26735,1048,1052.4594,0.9074,1.0990,0.8879,1.1263
I00699,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",0.9740,2,86547,3240,3326.6290,0.9473,1.0547,0.8977,1.1139
