INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00721,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",2330,0,601,601,0.0000,25.7940,25.7940
I00721,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1549,0,620,620,0.0000,40.0258,40.0258
I00721,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3049,0,958,958,0.0000,31.4201,31.4201
I00721,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1278,0,422,422,0.0000,33.0203,33.0203
I00721,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1497,0,700,700,0.0000,46.7602,46.7602
I00721,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3323,317,649,677,9.5396,19.5305,20.3732
I00721,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",2878,0,1237,1237,0.0000,42.9812,42.9812
I00721,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1143,0,407,407,0.0000,35.6080,35.6080
I00721,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2437,174,1060,1060,7.1399,43.4961,43.4961
I00721,RJN,"EAST CHESHIRE NHS TRUST",939,1,157,157,0.1065,16.7199,16.7199
I00721,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",4203,0,1069,1069,0.0000,25.4342,25.4342
I00721,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2716,0,725,725,0.0000,26.6937,26.6937
I00721,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2639,0,487,487,0.0000,18.4540,18.4540
I00721,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1976,0,818,818,0.0000,41.3968,41.3968
I00721,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3552,0,1696,1696,0.0000,47.7477,47.7477
I00721,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1517,146,225,233,9.6243,14.8319,15.3593
I00721,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",987,0,430,430,0.0000,43.5664,43.5664
I00721,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3188,1,533,534,0.0314,16.7189,16.7503
I00721,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1748,71,569,575,4.0618,32.5515,32.8947
I00721,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1491,1,784,784,0.0671,52.5822,52.5822
I00721,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1995,142,537,582,7.1178,26.9173,29.1729
I00721,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",940,0,192,192,0.0000,20.4255,20.4255
I00721,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",4574,0,1255,1255,0.0000,27.4377,27.4377
I00721,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",569,0,213,213,0.0000,37.4341,37.4341
I00721,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3505,113,866,893,3.2240,24.7076,25.4779
I00721,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2273,0,1253,1253,0.0000,55.1254,55.1254
I00721,RGQ,"IPSWICH HOSPITAL NHS TRUST",1973,0,372,372,0.0000,18.8545,18.8545
I00721,R1F,"ISLE OF WIGHT NHS TRUST",946,0,325,325,0.0000,34.3552,34.3552
I00721,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1649,0,352,352,0.0000,21.3463,21.3463
I00721,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1672,0,439,439,0.0000,26.2560,26.2560
I00721,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3209,0,1560,1560,0.0000,48.6133,48.6133
I00721,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1179,0,458,458,0.0000,38.8465,38.8465
I00721,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2347,0,866,866,0.0000,36.8982,36.8982
I00721,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4153,0,1230,1230,0.0000,29.6171,29.6171
I00721,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2377,0,607,607,0.0000,25.5364,25.5364
I00721,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2528,0,710,710,0.0000,28.0854,28.0854
I00721,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1793,0,573,573,0.0000,31.9576,31.9576
I00721,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2420,0,745,745,0.0000,30.7851,30.7851
I00721,RPA,"MEDWAY NHS FOUNDATION TRUST",1885,0,602,602,0.0000,31.9363,31.9363
I00721,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1564,0,294,294,0.0000,18.7980,18.7980
I00721,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1935,0,360,360,0.0000,18.6047,18.6047
I00721,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3109,0,709,709,0.0000,22.8048,22.8048
I00721,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1237,0,576,576,0.0000,46.5643,46.5643
I00721,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3546,1,858,858,0.0282,24.1963,24.1963
I00721,RVJ,"NORTH BRISTOL NHS TRUST",2291,1,716,716,0.0436,31.2527,31.2527
I00721,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1815,0,561,561,0.0000,30.9091,30.9091
I00721,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1214,0,363,363,0.0000,29.9012,29.9012
I00721,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2095,0,806,806,0.0000,38.4726,38.4726
I00721,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2822,1,1047,1047,0.0354,37.1013,37.1013
I00721,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1924,0,814,814,0.0000,42.3077,42.3077
I00721,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1084,0,403,403,0.0000,37.1771,37.1771
I00721,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2513,0,454,454,0.0000,18.0661,18.0661
I00721,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3105,560,1176,1210,18.0354,37.8744,38.9694
I00721,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4156,280,1138,1139,6.7372,27.3821,27.4062
I00721,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3257,315,1267,1268,9.6715,38.9008,38.9315
I00721,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3931,40,787,788,1.0176,20.0204,20.0458
I00721,RK9,"PLYMOUTH HOSPITALS NHS TRUST",2426,2,500,500,0.0824,20.6101,20.6101
I00721,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1625,244,407,463,15.0154,25.0462,28.4923
I00721,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3160,0,629,629,0.0000,19.9051,19.9051
I00721,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2159,0,1028,1028,0.0000,47.6146,47.6146
I00721,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2349,1,615,615,0.0426,26.1814,26.1814
I00721,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2098,0,430,430,0.0000,20.4957,20.4957
I00721,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2758,1,916,916,0.0363,33.2125,33.2125
I00721,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",2037,291,880,897,14.2857,43.2008,44.0353
I00721,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1257,66,712,715,5.2506,56.6428,56.8815
I00721,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",2048,0,445,445,0.0000,21.7285,21.7285
I00721,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1889,0,742,742,0.0000,39.2800,39.2800
I00721,RNZ,"SALISBURY NHS FOUNDATION TRUST",1104,164,321,337,14.8551,29.0761,30.5254
I00721,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2065,0,419,419,0.0000,20.2906,20.2906
I00721,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3725,243,1043,1081,6.5235,28.0000,29.0201
I00721,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",2052,0,316,316,0.0000,15.3996,15.3996
I00721,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2723,0,783,783,0.0000,28.7550,28.7550
I00721,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2911,0,914,914,0.0000,31.3981,31.3981
I00721,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1141,162,281,281,14.1981,24.6275,24.6275
I00721,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1226,0,259,259,0.0000,21.1256,21.1256
I00721,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2468,48,577,583,1.9449,23.3793,23.6224
I00721,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1392,0,301,301,0.0000,21.6236,21.6236
I00721,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2003,0,1023,1023,0.0000,51.0734,51.0734
I00721,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",2326,0,760,760,0.0000,32.6741,32.6741
I00721,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1785,0,521,521,0.0000,29.1877,29.1877
I00721,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1929,0,688,688,0.0000,35.6661,35.6661
I00721,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1402,0,384,384,0.0000,27.3894,27.3894
I00721,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1760,0,325,325,0.0000,18.4659,18.4659
I00721,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2416,0,708,708,0.0000,29.3046,29.3046
I00721,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",992,0,270,270,0.0000,27.2177,27.2177
I00721,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2674,0,602,602,0.0000,22.5131,22.5131
I00721,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1545,0,287,287,0.0000,18.5761,18.5761
I00721,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1676,0,186,186,0.0000,11.0979,11.0979
I00721,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1537,0,461,461,0.0000,29.9935,29.9935
I00721,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",2047,353,1031,1076,17.2447,50.3664,52.5647
I00721,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2572,0,570,570,0.0000,22.1617,22.1617
I00721,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",548,0,98,98,0.0000,17.8832,17.8832
I00721,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1850,0,417,417,0.0000,22.5405,22.5405
I00721,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3760,0,898,898,0.0000,23.8830,23.8830
I00721,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1185,0,432,432,0.0000,36.4557,36.4557
I00721,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",1968,0,792,792,0.0000,40.2439,40.2439
I00721,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2964,474,1480,1484,15.9919,49.9325,50.0675
I00721,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2718,0,825,825,0.0000,30.3532,30.3532
I00721,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1690,36,502,520,2.1302,29.7041,30.7692
I00721,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2871,0,1140,1140,0.0000,39.7074,39.7074
I00721,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4587,1,1043,1044,0.0218,22.7382,22.7600
I00721,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1910,0,624,624,0.0000,32.6702,32.6702
I00721,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4404,0,1731,1731,0.0000,39.3052,39.3052
I00721,RBK,"WALSALL HEALTHCARE NHS TRUST",1626,0,586,586,0.0000,36.0394,36.0394
I00721,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1464,0,602,602,0.0000,41.1202,41.1202
I00721,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2041,0,600,600,0.0000,29.3974,29.3974
I00721,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1447,0,500,500,0.0000,34.5543,34.5543
I00721,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3204,0,1046,1046,0.0000,32.6467,32.6467
I00721,RA3,"WESTON AREA HEALTH NHS TRUST",967,0,278,278,0.0000,28.7487,28.7487
I00721,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2254,0,693,693,0.0000,30.7453,30.7453
I00721,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2901,1,825,826,0.0345,28.4385,28.4729
I00721,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1838,0,523,523,0.0000,28.4548,28.4548
I00721,RLQ,"WYE VALLEY NHS TRUST",1284,0,334,334,0.0000,26.0125,26.0125
I00721,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1075,0,296,296,0.0000,27.5349,27.5349
I00721,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3211,0,762,762,0.0000,23.7309,23.7309
