INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",56603,0,970,970,0.0000,1.7137,1.7137
I00720,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",48686,1,913,913,0.0021,1.8753,1.8753
I00720,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",82604,0,1485,1485,0.0000,1.7977,1.7977
I00720,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",43548,0,739,739,0.0000,1.6970,1.6970
I00720,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",54270,0,1032,1032,0.0000,1.9016,1.9016
I00720,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",88088,483,1063,1115,0.5483,1.2067,1.2658
I00720,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",75992,0,1735,1735,0.0000,2.2831,2.2831
I00720,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",31234,0,646,646,0.0000,2.0683,2.0683
I00720,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",68374,301,1712,1712,0.4402,2.5039,2.5039
I00720,RJN,"EAST CHESHIRE NHS TRUST",20228,1,300,300,0.0049,1.4831,1.4831
I00720,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",106314,0,1520,1520,0.0000,1.4297,1.4297
I00720,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",79129,3,1223,1226,0.0038,1.5456,1.5494
I00720,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",53027,0,767,767,0.0000,1.4464,1.4464
I00720,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",62464,1,1236,1237,0.0016,1.9787,1.9803
I00720,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",127183,0,2506,2506,0.0000,1.9704,1.9704
I00720,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",34649,186,347,359,0.5368,1.0015,1.0361
I00720,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",21670,0,611,611,0.0000,2.8196,2.8196
I00720,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",87856,2,849,851,0.0023,0.9664,0.9686
I00720,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",57317,93,966,973,0.1623,1.6854,1.6976
I00720,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",85307,1,1376,1376,0.0012,1.6130,1.6130
I00720,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",62439,252,860,962,0.4036,1.3773,1.5407
I00720,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26261,0,303,303,0.0000,1.1538,1.1538
I00720,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",186823,0,1925,1925,0.0000,1.0304,1.0304
I00720,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",43763,0,331,331,0.0000,0.7563,0.7563
I00720,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",83586,309,1605,1720,0.3697,1.9202,2.0578
I00720,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",109071,0,2602,2602,0.0000,2.3856,2.3856
I00720,RGQ,"IPSWICH HOSPITAL NHS TRUST",53587,0,619,619,0.0000,1.1551,1.1551
I00720,R1F,"ISLE OF WIGHT NHS TRUST",17273,0,444,444,0.0000,2.5705,2.5705
I00720,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",31019,0,570,570,0.0000,1.8376,1.8376
I00720,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",52059,0,636,636,0.0000,1.2217,1.2217
I00720,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",109694,3,2463,2466,0.0027,2.2453,2.2481
I00720,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",54374,0,605,605,0.0000,1.1127,1.1127
I00720,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",76369,0,1355,1355,0.0000,1.7743,1.7743
I00720,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",131817,0,1933,1933,0.0000,1.4664,1.4664
I00720,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",88557,0,888,888,0.0000,1.0027,1.0027
I00720,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",93118,0,1251,1251,0.0000,1.3435,1.3435
I00720,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",75474,0,833,833,0.0000,1.1037,1.1037
I00720,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",65303,0,1133,1133,0.0000,1.7350,1.7350
I00720,RPA,"MEDWAY NHS FOUNDATION TRUST",54275,0,970,970,0.0000,1.7872,1.7872
I00720,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",48857,0,538,538,0.0000,1.1012,1.1012
I00720,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",55814,0,477,477,0.0000,0.8546,0.8546
I00720,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",99556,0,1326,1326,0.0000,1.3319,1.3319
I00720,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",42210,0,886,886,0.0000,2.0990,2.0990
I00720,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",89341,1,1391,1391,0.0011,1.5570,1.5570
I00720,RVJ,"NORTH BRISTOL NHS TRUST",81268,3,1038,1040,0.0037,1.2773,1.2797
I00720,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46533,0,960,960,0.0000,2.0631,2.0631
I00720,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",45508,0,575,575,0.0000,1.2635,1.2635
I00720,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",59266,0,1224,1224,0.0000,2.0653,2.0653
I00720,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",75034,5,1893,1897,0.0067,2.5229,2.5282
I00720,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",70717,0,1011,1011,0.0000,1.4296,1.4296
I00720,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",28114,0,645,645,0.0000,2.2942,2.2942
I00720,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",55301,0,902,902,0.0000,1.6311,1.6311
I00720,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",66964,815,1889,1946,1.2171,2.8209,2.9060
I00720,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",132559,430,2096,2099,0.3244,1.5812,1.5834
I00720,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",118570,437,1949,1954,0.3686,1.6438,1.6480
I00720,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",114699,84,1355,1369,0.0732,1.1814,1.1936
I00720,RK9,"PLYMOUTH HOSPITALS NHS TRUST",72166,2,823,823,0.0028,1.1404,1.1404
I00720,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",51064,340,697,773,0.6658,1.3650,1.5138
I00720,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",81581,0,931,931,0.0000,1.1412,1.1412
I00720,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",66728,0,1495,1495,0.0000,2.2404,2.2404
I00720,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",69635,1,1053,1053,0.0014,1.5122,1.5122
I00720,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",61575,0,664,664,0.0000,1.0784,1.0784
I00720,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",98735,1,1529,1529,0.0010,1.5486,1.5486
I00720,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",45593,379,1219,1241,0.8313,2.6737,2.7219
I00720,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",45971,77,1012,1017,0.1675,2.2014,2.2123
I00720,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",56032,0,673,673,0.0000,1.2011,1.2011
I00720,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",48011,0,1259,1259,0.0000,2.6223,2.6223
I00720,RNZ,"SALISBURY NHS FOUNDATION TRUST",35048,263,555,588,0.7504,1.5835,1.6777
I00720,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",68071,0,667,667,0.0000,0.9799,0.9799
I00720,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",114317,346,1745,1811,0.3027,1.5265,1.5842
I00720,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",56588,0,539,539,0.0000,0.9525,0.9525
I00720,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",68114,0,1268,1268,0.0000,1.8616,1.8616
I00720,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",89029,0,1376,1376,0.0000,1.5456,1.5456
I00720,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",24017,254,459,462,1.0576,1.9111,1.9236
I00720,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",33830,2,364,366,0.0059,1.0760,1.0819
I00720,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",54495,77,947,962,0.1413,1.7378,1.7653
I00720,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",32311,0,509,509,0.0000,1.5753,1.5753
I00720,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",87335,0,1649,1649,0.0000,1.8881,1.8881
I00720,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",73135,0,1134,1134,0.0000,1.5506,1.5506
I00720,RWJ,"STOCKPORT NHS FOUNDATION TRUST",57165,0,672,672,0.0000,1.1755,1.1755
I00720,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",49238,0,1058,1058,0.0000,2.1487,2.1487
I00720,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",33940,0,555,555,0.0000,1.6352,1.6352
I00720,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",54622,0,569,569,0.0000,1.0417,1.0417
I00720,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",78805,0,1076,1076,0.0000,1.3654,1.3654
I00720,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",38995,0,442,442,0.0000,1.1335,1.1335
I00720,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",103163,0,1201,1201,0.0000,1.1642,1.1642
I00720,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",45974,0,413,413,0.0000,0.8983,0.8983
I00720,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",46557,0,255,255,0.0000,0.5477,0.5477
I00720,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",41047,0,609,609,0.0000,1.4837,1.4837
I00720,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",48988,447,1494,1564,0.9125,3.0497,3.1926
I00720,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",69524,0,906,906,0.0000,1.3031,1.3031
I00720,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",27718,0,147,147,0.0000,0.5303,0.5303
I00720,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",49983,0,696,696,0.0000,1.3925,1.3925
I00720,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",83270,0,1462,1462,0.0000,1.7557,1.7557
I00720,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",72191,0,1044,1044,0.0000,1.4462,1.4462
I00720,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",65778,4,1292,1296,0.0061,1.9642,1.9703
I00720,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",95440,592,2612,2616,0.6203,2.7368,2.7410
I00720,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",65756,0,1356,1356,0.0000,2.0622,2.0622
I00720,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",76248,39,874,894,0.0511,1.1463,1.1725
I00720,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",96262,2,1502,1504,0.0021,1.5603,1.5624
I00720,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",150993,3,1923,1926,0.0020,1.2736,1.2756
I00720,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",50749,0,1011,1011,0.0000,1.9922,1.9922
I00720,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",128499,0,2388,2388,0.0000,1.8584,1.8584
I00720,RBK,"WALSALL HEALTHCARE NHS TRUST",44498,0,784,784,0.0000,1.7619,1.7619
I00720,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",50401,0,863,863,0.0000,1.7123,1.7123
I00720,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",62488,0,914,914,0.0000,1.4627,1.4627
I00720,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",37188,0,753,753,0.0000,2.0248,2.0248
I00720,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",76236,0,1578,1578,0.0000,2.0699,2.0699
I00720,RA3,"WESTON AREA HEALTH NHS TRUST",16649,0,509,509,0.0000,3.0572,3.0572
I00720,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",66706,0,1050,1050,0.0000,1.5741,1.5741
I00720,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",70634,1,1248,1249,0.0014,1.7669,1.7683
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40087,0,846,846,0.0000,2.1104,2.1104
I00720,RLQ,"WYE VALLEY NHS TRUST",28281,6,498,503,0.0212,1.7609,1.7786
I00720,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",26979,0,430,430,0.0000,1.5938,1.5938
I00720,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",86848,0,1144,1144,0.0000,1.3172,1.3172
