INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",5.9296,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",6.4383,19
I01965,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",6.0270,19
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",4.6482,14
I01965,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",7.0725,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",5.4052,15
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.9059,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",5.0866,19
I01965,RKE,"WHITTINGTON HEALTH NHS TRUST",4.4373,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.2554,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.7271,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6.0944,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.6985,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.9721,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",4.0120,19
