INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",4.2128,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.6395,13
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.8481,19
I01965,RVJ,"NORTH BRISTOL NHS TRUST",4.2735,19
I01965,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",3.4683,19
I01965,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",2.4231,13
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",4.1258,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",2.9140,19
I01965,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.0610,12
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3.7189,13
I01965,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3.5670,19
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.4917,15
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.6500,15
I01965,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",3.2469,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.3269,12
I01965,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2.7396,19
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.3469,13
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.4818,13
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.0819,19
I01965,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",3.7044,15
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4.6743,19
I01965,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2.8318,12
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",4.0473,13
I01965,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",3.6001,13
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.0334,13
I01965,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",5.0443,13
I01965,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",4.0966,12
I01965,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",2.8701,13
I01965,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",3.4676,17
I01965,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.1344,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",3.8829,19
I01965,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",3.6848,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.4476,19
