INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.6780,13
I01966,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2.7361,13
I01966,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",3.5223,15
I01966,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.6580,19
I01966,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.0336,11
I01966,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.3620,13
I01966,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",3.3044,13
I01966,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",4.0469,19
I01966,RJN,"EAST CHESHIRE NHS TRUST",3.0997,12
I01966,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",3.0794,12
I01966,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.3645,13
I01966,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.1213,13
I01966,RK9,"PLYMOUTH HOSPITALS NHS TRUST",4.5379,19
I01966,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.3607,13
I01966,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",3.5167,19
I01966,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.3930,19
I01966,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",3.8039,13
I01966,RLQ,"WYE VALLEY NHS TRUST",4.8835,19
I01966,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",4.0761,11
I01966,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.5718,13
I01966,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",4.9320,19
I01966,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",5.6125,13
I01966,RMC,"BOLTON NHS FOUNDATION TRUST",4.1558,19
I01966,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",4.9720,19
I01966,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.7585,13
I01966,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.5331,15
I01966,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",2.6416,15
I01966,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.0731,19
I01966,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",4.0117,13
I01966,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",3.5045,13
I01966,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",3.6001,13
I01966,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.5143,19
I01966,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",3.9952,19
I01966,RPA,"MEDWAY NHS FOUNDATION TRUST",3.7015,19
I01966,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",4.7263,19
I01966,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.1227,13
I01966,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",3.7081,19
I01966,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",3.8660,19
I01966,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.5556,13
I01966,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.3712,19
I01966,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",3.1423,13
I01966,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",3.9444,13
I01966,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4.5064,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.1693,13
I01966,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",5.4725,13
I01966,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.1896,19
I01966,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",3.7661,13
I01966,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3.2026,12
I01966,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.2216,19
I01966,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3.5866,9
I01966,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.6972,12
I01966,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",4.5397,11
I01966,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.6296,19
I01966,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.8468,13
I01966,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.1837,19
I01966,RVJ,"NORTH BRISTOL NHS TRUST",4.3144,19
I01966,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",4.0995,19
I01966,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",2.9180,13
I01966,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",3.4985,19
I01966,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.5009,19
I01966,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.1831,12
I01966,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.6775,13
I01966,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",4.2270,19
I01966,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.1801,16
I01966,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.6358,15
I01966,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.1232,19
I01966,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.3924,12
I01966,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",3.3055,19
I01966,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.9464,13
I01966,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.2607,13
I01966,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.4217,19
I01966,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",3.5169,15
I01966,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.2693,19
I01966,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",3.7882,12
I01966,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3.8598,13
I01966,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",3.9210,13
I01966,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.0285,15
I01966,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",4.7978,13
I01966,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",3.7089,12
I01966,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3.4837,13
I01966,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",3.0897,19
I01966,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.1891,13
I01966,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.1628,19
I01966,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",3.8672,19
I01966,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.9378,19
