INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9421,2,53672,2050,2175.9406,0.9351,1.0680,0.8995,1.1118
I00699,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",1.0694,2,55129,2205,2061.9251,0.9333,1.0699,0.8991,1.1123
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",0.9341,2,119077,3465,3709.5878,0.9500,1.0518,0.9026,1.1079
I00699,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",0.9843,2,43935,2075,2108.0455,0.9340,1.0691,0.8992,1.1121
I00699,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1.1556,1,22961,1168,1010.7010,0.9056,1.1011,0.8912,1.1220
I00699,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",1.0857,2,65989,2431,2239.0289,0.9360,1.0670,0.8997,1.1115
I00699,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0364,2,47595,1979,1909.5469,0.9308,1.0728,0.8984,1.1131
I00699,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",0.9598,2,85496,3140,3271.5938,0.9468,1.0552,0.9020,1.1086
I00699,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",0.9857,2,42744,1437,1457.8961,0.9210,1.0836,0.8959,1.1163
I00699,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1.0501,2,42622,1484,1413.1714,0.9198,1.0850,0.8955,1.1167
I00699,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",0.9844,2,48354,1793,1821.3989,0.9292,1.0745,0.8980,1.1136
I00699,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",1.0455,2,53061,1896,1813.4803,0.9290,1.0747,0.8980,1.1136
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0895,2,29247,1430,1312.5635,0.9169,1.0883,0.8947,1.1177
I00699,RGQ,"IPSWICH HOSPITAL NHS TRUST",0.9811,2,53458,1975,2013.1192,0.9325,1.0708,0.8989,1.1125
I00699,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",0.8765,3,34797,1361,1552.8135,0.9234,1.0809,0.8965,1.1154
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.8363,3,81072,2276,2721.4045,0.9418,1.0607,0.9010,1.1099
I00699,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",0.9815,2,61999,1918,1954.1980,0.9316,1.0719,0.8986,1.1128
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",0.9509,2,93602,2720,2860.3510,0.9432,1.0591,0.9013,1.1095
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9362,2,111388,3539,3779.9939,0.9505,1.0513,0.9027,1.1078
I00699,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1.0711,2,83671,3053,2850.3511,0.9431,1.0592,0.9013,1.1096
I00699,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",0.9457,2,77341,2022,2138.1084,0.9345,1.0686,0.8993,1.1119
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",0.7424,3,87416,1471,1981.4990,0.9320,1.0714,0.8987,1.1127
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",1.0129,2,90545,2398,2367.5164,0.9377,1.0652,0.9001,1.1110
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",0.9858,2,44880,1292,1310.6448,0.9168,1.0883,0.8947,1.1177
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9057,2,81721,2109,2328.7129,0.9372,1.0657,0.9000,1.1112
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1.0548,2,30656,1145,1085.4923,0.9088,1.0974,0.8922,1.1208
I00699,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",1.0330,2,122510,4378,4238.1553,0.9532,1.0484,0.9032,1.1072
I00699,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",0.9653,2,41136,1408,1458.6026,0.9210,1.0836,0.8959,1.1162
I00699,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1.0755,2,57529,2320,2157.1445,0.9348,1.0683,0.8994,1.1118
I00699,RJN,"EAST CHESHIRE NHS TRUST",1.0279,2,20816,913,888.2222,0.8995,1.1081,0.8892,1.1246
I00699,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1.0527,2,47600,1484,1409.7091,0.9197,1.0851,0.8955,1.1167
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",0.8709,3,110926,2970,3410.3128,0.9479,1.0541,0.9022,1.1084
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",0.9909,2,52902,1936,1953.6944,0.9315,1.0719,0.8986,1.1128
I00699,RK9,"PLYMOUTH HOSPITALS NHS TRUST",1.0047,2,69963,2408,2396.6439,0.9381,1.0647,0.9002,1.1109
I00699,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1.0627,2,92170,2844,2676.2994,0.9413,1.0612,0.9009,1.1100
I00699,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",0.6688,3,33363,524,783.4544,0.8932,1.1154,0.8871,1.1273
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1.0395,2,68217,2520,2424.2207,0.9384,1.0644,0.9002,1.1108
I00699,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",0.9760,2,57776,2050,2100.3290,0.9339,1.0693,0.8992,1.1121
I00699,RLQ,"WYE VALLEY NHS TRUST",1.1520,1,28183,1136,986.1064,0.9045,1.1024,0.8909,1.1225
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1.1506,1,23220,1067,927.3026,0.9016,1.1057,0.8899,1.1237
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0401,2,91139,3429,3296.8726,0.9470,1.0550,0.9021,1.1086
I00699,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",0.9793,2,64261,1905,1945.1951,0.9314,1.0721,0.8986,1.1129
I00699,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",0.8962,3,48426,1729,1929.2217,0.9311,1.0724,0.8985,1.1129
I00699,RMC,"BOLTON NHS FOUNDATION TRUST",1.0450,2,63377,1764,1688.0904,0.9265,1.0775,0.8973,1.1144
I00699,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",1.1493,1,33875,1418,1233.8004,0.9143,1.0911,0.8939,1.1187
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",0.9466,2,54673,1780,1880.3222,0.9302,1.0733,0.8983,1.1132
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1.1067,2,56400,1991,1799.0206,0.9287,1.0750,0.8979,1.1137
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1.0695,2,58180,1545,1444.6105,0.9207,1.0840,0.8958,1.1164
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",0.9980,2,75855,2359,2363.7158,0.9376,1.0652,0.9001,1.1110
I00699,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1.0121,2,46717,1812,1790.2801,0.9286,1.0752,0.8979,1.1137
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1.0757,2,47287,1587,1475.3056,0.9215,1.0831,0.8960,1.1161
I00699,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",0.9842,2,66729,1808,1837.0400,0.9294,1.0742,0.8981,1.1135
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",1.1184,2,34996,1143,1022.0168,0.9061,1.1005,0.8914,1.1218
I00699,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",1.0004,2,73308,2693,2691.8179,0.9415,1.0610,0.9009,1.1100
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",1.1274,1,54456,1935,1716.3004,0.9271,1.0769,0.8975,1.1142
I00699,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1.0229,2,48921,1979,1934.6402,0.9312,1.0723,0.8985,1.1129
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1.0814,2,53553,1926,1781.0535,0.9284,1.0754,0.8978,1.1138
I00699,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",0.8777,3,80337,1498,1706.7067,0.9269,1.0771,0.8974,1.1143
I00699,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",1.0828,2,23191,833,769.2867,0.8923,1.1165,0.8867,1.1277
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",0.9941,2,49632,1539,1548.1202,0.9233,1.0811,0.8965,1.1155
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0.9421,2,42085,595,631.5981,0.8815,1.1292,0.8828,1.1328
I00699,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",0.9759,2,179553,4456,4566.2584,0.9549,1.0466,0.9035,1.1068
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",0.9646,2,36924,1450,1503.1897,0.9222,1.0823,0.8962,1.1158
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1.0065,2,123430,4123,4096.2774,0.9524,1.0492,0.9031,1.1073
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1153,2,39778,1682,1508.0523,0.9223,1.0822,0.8962,1.1158
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1.0269,2,65285,2715,2643.8005,0.9410,1.0616,0.9008,1.1101
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",0.7586,3,71340,1142,1505.3752,0.9222,1.0822,0.8962,1.1158
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",0.9875,2,107280,2767,2802.0209,0.9426,1.0598,0.9012,1.1097
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1.1069,2,84199,2902,2621.7667,0.9407,1.0618,0.9008,1.1102
I00699,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1.0372,2,67061,3075,2964.7743,0.9442,1.0581,0.9015,1.1093
I00699,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0242,2,87604,3185,3109.7697,0.9455,1.0567,0.9018,1.1090
I00699,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9858,2,113548,3118,3162.7921,0.9460,1.0562,0.9018,1.1088
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",0.9377,2,40806,1639,1747.9839,0.9277,1.0761,0.8977,1.1140
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",0.9518,2,48484,1779,1869.0468,0.9300,1.0736,0.8982,1.1133
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1.1009,2,86022,2800,2543.4471,0.9398,1.0628,0.9006,1.1104
I00699,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",0.9914,2,52532,1850,1866.0919,0.9300,1.0736,0.8982,1.1133
I00699,RVJ,"NORTH BRISTOL NHS TRUST",0.9017,2,72544,1901,2108.1770,0.9340,1.0691,0.8992,1.1121
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",0.9574,2,59735,1963,2050.3344,0.9331,1.0701,0.8990,1.1123
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0.9989,2,108575,4053,4057.4561,0.9522,1.0495,0.9030,1.1074
I00699,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",1.1731,1,49256,2046,1744.1620,0.9276,1.0762,0.8976,1.1140
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1.0789,2,33598,1249,1157.6091,0.9116,1.0942,0.8931,1.1197
I00699,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0045,2,103986,1708,1700.2735,0.9267,1.0772,0.8974,1.1143
I00699,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1.0796,2,119192,4011,3715.3869,0.9501,1.0517,0.9026,1.1079
I00699,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",1.1223,1,81354,3489,3108.7842,0.9455,1.0567,0.9017,1.1090
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1.1099,1,82545,3591,3235.3045,0.9466,1.0555,0.9020,1.1087
I00699,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",0.9816,2,149190,4494,4578.0319,0.9549,1.0465,0.9035,1.1068
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",1.0568,2,61064,2249,2128.1915,0.9344,1.0688,0.8993,1.1120
I00699,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0.9378,2,63165,2012,2145.4672,0.9346,1.0685,0.8994,1.1119
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",1.0969,2,69496,2368,2158.8870,0.9348,1.0683,0.8994,1.1118
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0.9748,2,59845,1927,1976.8328,0.9319,1.0715,0.8987,1.1127
I00699,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1.1257,1,71533,2855,2536.1774,0.9398,1.0629,0.9005,1.1104
I00699,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1.1065,2,45801,1519,1372.7914,0.9187,1.0862,0.8952,1.1171
I00699,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",1.1380,1,74199,2375,2087.0436,0.9337,1.0695,0.8992,1.1122
I00699,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1.0535,2,129376,4554,4322.6218,0.9537,1.0479,0.9033,1.1071
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",1.1352,1,54867,2631,2317.7050,0.9370,1.0659,0.8999,1.1112
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",0.9473,2,101857,2935,3098.2216,0.9454,1.0568,0.9017,1.1090
I00699,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",0.9583,2,67927,2359,2461.6877,0.9389,1.0639,0.9003,1.1107
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",0.9927,2,71846,2185,2201.1161,0.9354,1.0676,0.8996,1.1117
I00699,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",1.1500,1,56984,2380,2069.5094,0.9334,1.0698,0.8991,1.1122
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9948,2,79553,2223,2234.6329,0.9359,1.0671,0.8997,1.1115
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",1.0230,2,82737,3025,2957.0435,0.9441,1.0581,0.9015,1.1093
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",0.9868,2,56937,1590,1611.2461,0.9248,1.0794,0.8969,1.1150
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1.0635,2,81129,2626,2469.2723,0.9390,1.0638,0.9004,1.1107
I00699,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",1.0265,2,67257,2621,2553.2235,0.9400,1.0627,0.9006,1.1104
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",0.7580,3,108626,2318,3058.2235,0.9451,1.0571,0.9017,1.1091
I00699,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",1.0127,2,72774,3110,3070.9843,0.9452,1.0570,0.9017,1.1090
