INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,5.8913,19
I01966,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,5.4263,19
I01966,RJ2,LEWISHAM AND GREENWICH NHS TRUST,4.4097,19
I01966,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.1604,19
I01966,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,5.0059,19
I01966,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,5.1571,19
I01966,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,5.5226,19
I01966,RPA,MEDWAY NHS FOUNDATION TRUST,4.8485,19
I01966,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,4.8234,19
I01966,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5.0173,12
I01966,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,4.9709,19
I01966,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.9532,19
I01966,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4.9373,19
I01966,RVJ,NORTH BRISTOL NHS TRUST,5.5187,19
I01966,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,5.0833,13
I01966,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4.8458,19
I01966,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,6.3384,19
I01966,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,4.3344,13
I01966,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,4.7332,19
I01966,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,4.8379,19
I01966,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,5.7699,19
I01966,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,5.0172,19
I01966,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,6.6804,19
I01966,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6.2431,19
I01966,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,5.8171,13
I01966,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,5.6286,13
I01966,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,5.9882,19
I01966,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,4.094,19
I01966,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5.0965,12
I01966,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,4.4244,13
I01966,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,5.567,19
I01966,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6.4906,19
I01966,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,4.8257,19
I01966,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6.8354,13
I01966,RNZ,SALISBURY NHS FOUNDATION TRUST,4.3468,19
I01966,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,5.364,19
I01966,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5.4907,19
I01966,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,5.8499,19
I01966,RH5,SOMERSET NHS FOUNDATION TRUST,5.6409,19
I01966,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,4.7449,13
I01966,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,5.7203,19
I01966,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5.3224,19
I01966,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,4.929,19
I01966,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.9029,19
I01966,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,5.225,19
I01966,RWJ,STOCKPORT NHS FOUNDATION TRUST,4.5793,13
I01966,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,6.8401,19
I01966,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6.0056,19
I01966,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,5.2595,19
I01966,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,3.8692,19
I01966,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,4.9111,19
I01966,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,4.8242,19
I01966,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",4.441,13
I01966,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,5.7833,19
I01966,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,4.7085,13
I01966,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,6.4457,19
I01966,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,5.7812,19
I01966,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4.414,12
I01966,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,5.6227,19
I01966,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6.1691,13
I01966,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,7.6317,19
I01966,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,5.3813,19
I01966,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,5.2913,19
I01966,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4.1524,19
I01966,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,5.7561,19
I01966,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,5.0234,19
I01966,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,6.1348,19
I01966,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,5.6903,19
I01966,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5.1066,19
I01966,RBK,WALSALL HEALTHCARE NHS TRUST,5.3548,14
I01966,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,5.8195,19
I01966,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5.1158,15
I01966,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,6.4694,19
I01966,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,6.0357,19
I01966,RKE,WHITTINGTON HEALTH NHS TRUST,5.7428,19
I01966,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5.9352,19
I01966,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,5.7387,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6.0366,13
I01966,RLQ,WYE VALLEY NHS TRUST,5.0864,19
I01966,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5.1428,19
I01966,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,4.7748,19
