INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,6.0305,19
I01965,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,6.4846,19
I01965,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5.9177,19
I01965,RBK,WALSALL HEALTHCARE NHS TRUST,4.4789,14
I01965,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7.2211,19
I01965,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5.2506,15
I01965,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,4.9566,19
I01965,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,5.0967,19
I01965,RKE,WHITTINGTON HEALTH NHS TRUST,4.4349,19
I01965,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5.1882,19
I01965,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,4.6824,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6.0243,13
I01965,RLQ,WYE VALLEY NHS TRUST,3.7891,19
I01965,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,3.8825,19
I01965,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,4.0198,19
