INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,2,AGE_GROUP_4,-2.6034,0.179,211.5503,1,0
I00699,2,AGE_GROUP_5,-2.8928,0.1683,295.543,1,0
I00699,2,AGE_GROUP_6,-2.4594,0.1136,468.7629,1,0
I00699,2,AGE_GROUP_7,-2.3072,0.0935,608.7641,1,0
I00699,2,AGE_GROUP_8,-2.0025,0.0714,786.3464,1,0
I00699,2,AGE_GROUP_9,-1.7274,0.0566,930.642,1,0
I00699,2,AGE_GROUP_10,-1.4003,0.045,966.9466,1,0
I00699,2,AGE_GROUP_11,-1.2185,0.0341,1279.9136,1,0
I00699,2,AGE_GROUP_12,-1.0932,0.0272,1609.7962,1,0
I00699,2,AGE_GROUP_13,-0.9118,0.0226,1634.2893,1,0
I00699,2,AGE_GROUP_14,-0.7386,0.0195,1434.6578,1,0
I00699,2,AGE_GROUP_15,-0.603,0.0167,1298.6332,1,0
I00699,2,AGE_GROUP_16,-0.4322,0.0145,886.1606,1,0
I00699,2,AGE_GROUP_17,-0.222,0.0138,258.9316,1,0
I00699,2,AGE_GROUP_18,0,,,0,
I00699,2,AGE_GROUP_19,0.2901,0.013,501.2455,1,0
I00699,2,AGE_GROUP_20,0.6625,0.0136,2387.9596,1,0
I00699,2,AGE_GROUP_21,0,,,0,
I00699,2,BIRTHWEIGHT_6,0,,,0,
I00699,2,CHARLSON_INDEX_1,0,,,0,
I00699,2,CHARLSON_INDEX_2,0.0898,0.0173,26.8806,1,0
I00699,2,CHARLSON_INDEX_3,0.7928,0.0124,4106.3276,1,0
I00699,2,GENDER_1,0,,,0,
I00699,2,GENDER_2,0.0672,0.0079,72.783,1,0
I00699,2,GENDER_3,0,,,0,
I00699,2,Intercept,-1.8361,0.0205,8006.2912,1,0
I00699,2,YEAR_INDEX_1,0,,,0,
I00699,2,YEAR_INDEX_2,-0.0696,0.0104,45.2001,1,0
I00699,2,YEAR_INDEX_3,-0.0205,0.0097,4.4426,1,0.0351
I00699,3,ADMIMETH_1,-0.2559,0.221,1.3409,1,0.2469
I00699,3,ADMIMETH_2,0,,,0,
I00699,3,ADMIMETH_3,0,,,0,
I00699,3,ADMISSION_MONTH_1,0.1748,0.1579,1.2247,1,0.2684
I00699,3,ADMISSION_MONTH_2,0.0256,0.1634,0.0246,1,0.8754
I00699,3,ADMISSION_MONTH_3,0,,,0,
I00699,3,ADMISSION_MONTH_4,-0.0864,0.1673,0.2663,1,0.6058
I00699,3,ADMISSION_MONTH_5,-0.1663,0.164,1.0284,1,0.3105
I00699,3,ADMISSION_MONTH_6,-0.5511,0.1786,9.5153,1,0.002
I00699,3,ADMISSION_MONTH_7,-0.0458,0.1603,0.0816,1,0.7751
I00699,3,ADMISSION_MONTH_8,-0.0345,0.1635,0.0446,1,0.8328
I00699,3,ADMISSION_MONTH_9,-0.0904,0.1686,0.2872,1,0.592
I00699,3,ADMISSION_MONTH_10,-0.1094,0.1645,0.4421,1,0.5061
I00699,3,ADMISSION_MONTH_11,-0.0497,0.1622,0.0938,1,0.7594
I00699,3,ADMISSION_MONTH_12,0.0352,0.1624,0.047,1,0.8284
I00699,3,AGE_GROUP_1,-0.1189,1.0707,0.0123,1,0.9115
I00699,3,AGE_GROUP_2,0,,,0,
I00699,3,AGE_GROUP_3,-11.7727,204.1302,0.0033,1,0.954
I00699,3,AGE_GROUP_4,0.9258,0.8049,1.3228,1,0.2501
I00699,3,AGE_GROUP_5,-11.8402,504.7742,0.0006,1,0.9813
I00699,3,AGE_GROUP_6,0.4549,1.0724,0.1799,1,0.6714
I00699,3,AGE_GROUP_7,0.9173,0.8059,1.2954,1,0.2551
I00699,3,AGE_GROUP_8,1.5692,0.6322,6.1607,1,0.0131
I00699,3,AGE_GROUP_9,1.9797,0.5241,14.2661,1,0.0002
I00699,3,AGE_GROUP_10,1.994,0.5109,15.2309,1,0.0001
I00699,3,AGE_GROUP_11,1.9951,0.4705,17.9807,1,0
I00699,3,AGE_GROUP_12,1.5298,0.4762,10.3218,1,0.0013
I00699,3,AGE_GROUP_13,2.3545,0.419,31.5752,1,0
I00699,3,AGE_GROUP_14,2.182,0.421,26.8689,1,0
I00699,3,AGE_GROUP_15,2.6134,0.4047,41.6979,1,0
I00699,3,AGE_GROUP_16,2.8993,0.3972,53.2912,1,0
I00699,3,AGE_GROUP_17,2.8755,0.3974,52.35,1,0
I00699,3,AGE_GROUP_18,3.0744,0.3951,60.5465,1,0
I00699,3,AGE_GROUP_19,3.4632,0.3938,77.3573,1,0
I00699,3,AGE_GROUP_20,3.7137,0.3951,88.3399,1,0
I00699,3,AGE_GROUP_21,0,,,0,
I00699,3,BIRTHWEIGHT_6,0,,,0,
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,0.3398,0.1615,4.4256,1,0.0354
I00699,3,CHARLSON_INDEX_3,1.3183,0.117,127.0384,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,-0.0705,0.0679,1.0778,1,0.2992
I00699,3,GENDER_3,0,,,0,
I00699,3,Intercept,-6.1923,0.3996,240.1697,1,0
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,-0.1765,0.0824,4.5828,1,0.0323
I00699,3,YEAR_INDEX_3,0.1825,0.0805,5.1454,1,0.0233
I00699,4,ADMIMETH_1,-0.8189,0.2254,13.1976,1,0.0003
I00699,4,ADMIMETH_2,0,,,0,
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,ADMISSION_MONTH_1,0.7602,0.2271,11.207,1,0.0008
I00699,4,ADMISSION_MONTH_2,0.5639,0.2412,5.4646,1,0.0194
I00699,4,ADMISSION_MONTH_3,0.2983,0.2548,1.37,1,0.2418
I00699,4,ADMISSION_MONTH_4,0.1618,0.2636,0.3769,1,0.5392
I00699,4,ADMISSION_MONTH_5,0.0534,0.258,0.0428,1,0.836
I00699,4,ADMISSION_MONTH_6,0.0284,0.2538,0.0125,1,0.9108
I00699,4,ADMISSION_MONTH_7,0,,,0,
I00699,4,ADMISSION_MONTH_8,0.3612,0.2377,2.3087,1,0.1287
I00699,4,ADMISSION_MONTH_9,0.2727,0.2462,1.2269,1,0.268
I00699,4,ADMISSION_MONTH_10,0.5266,0.2342,5.0545,1,0.0246
I00699,4,ADMISSION_MONTH_11,0.2053,0.2476,0.6875,1,0.407
I00699,4,ADMISSION_MONTH_12,0.3767,0.2454,2.3564,1,0.1248
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_2,-14.4539,504.9217,0.0008,1,0.9772
I00699,4,AGE_GROUP_3,-14.6359,663.3328,0.0005,1,0.9824
I00699,4,AGE_GROUP_4,-1.1035,1.0341,1.1388,1,0.2859
I00699,4,AGE_GROUP_5,-0.9627,1.0329,0.8686,1,0.3513
I00699,4,AGE_GROUP_6,0.3576,0.5606,0.4069,1,0.5236
I00699,4,AGE_GROUP_7,-14.4656,741.8691,0.0004,1,0.9844
I00699,4,AGE_GROUP_8,0.5,0.4814,1.079,1,0.2989
I00699,4,AGE_GROUP_9,0.0843,0.5163,0.0267,1,0.8703
I00699,4,AGE_GROUP_10,-0.453,0.5656,0.6415,1,0.4232
I00699,4,AGE_GROUP_11,-0.0978,0.4611,0.045,1,0.832
I00699,4,AGE_GROUP_12,0.4135,0.3662,1.2749,1,0.2588
I00699,4,AGE_GROUP_13,0.4012,0.3402,1.3905,1,0.2383
I00699,4,AGE_GROUP_14,0.9602,0.3143,9.335,1,0.0022
I00699,4,AGE_GROUP_15,1.0699,0.3016,12.5855,1,0.0004
I00699,4,AGE_GROUP_16,1.1989,0.2943,16.5922,1,0
I00699,4,AGE_GROUP_17,1.2544,0.2977,17.7588,1,0
I00699,4,AGE_GROUP_18,1.5485,0.2947,27.6025,1,0
I00699,4,AGE_GROUP_19,1.5387,0.3057,25.332,1,0
I00699,4,AGE_GROUP_20,2.0534,0.3068,44.8071,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,BIRTHWEIGHT_6,0,,,0,
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.7876,0.2032,15.0217,1,0.0001
I00699,4,CHARLSON_INDEX_3,1.5236,0.1753,75.535,1,0
I00699,4,GENDER_1,0.4105,0.0982,17.4743,1,0
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-5.2869,0.3096,291.5584,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,-0.1216,0.1186,1.0521,1,0.305
I00699,4,YEAR_INDEX_3,-0.0495,0.1187,0.1737,1,0.6769
I00699,5,ADMIMETH_1,-1.2566,0.3334,14.2094,1,0.0002
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,ADMISSION_MONTH_1,-0.3999,0.3664,1.1909,1,0.2752
I00699,5,ADMISSION_MONTH_2,-0.1957,0.3671,0.2843,1,0.5939
I00699,5,ADMISSION_MONTH_3,-0.1962,0.3606,0.296,1,0.5864
I00699,5,ADMISSION_MONTH_4,0.0119,0.354,0.0011,1,0.9731
I00699,5,ADMISSION_MONTH_5,-0.3268,0.3673,0.7918,1,0.3736
I00699,5,ADMISSION_MONTH_6,-0.2305,0.3592,0.4119,1,0.521
I00699,5,ADMISSION_MONTH_7,0,,,0,
I00699,5,ADMISSION_MONTH_8,-0.1712,0.346,0.2448,1,0.6208
I00699,5,ADMISSION_MONTH_9,0.0872,0.3205,0.074,1,0.7857
I00699,5,ADMISSION_MONTH_10,-0.8854,0.427,4.2988,1,0.0381
I00699,5,ADMISSION_MONTH_11,-0.6925,0.3964,3.052,1,0.0806
I00699,5,ADMISSION_MONTH_12,-0.4815,0.3851,1.5631,1,0.2112
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,BIRTHWEIGHT_6,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.3488,0.244,2.0435,1,0.1529
I00699,5,CHARLSON_INDEX_3,1.2954,0.1888,47.0882,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.2283,0.174,1.7226,1,0.1894
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-3.5054,0.2991,137.3126,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-0.3114,0.2111,2.1759,1,0.1402
I00699,5,YEAR_INDEX_3,0.1854,0.193,0.9228,1,0.3367
I00699,6,ADMIMETH_1,-0.4667,0.2192,4.5325,1,0.0333
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,ADMISSION_MONTH_1,-0.0324,0.1252,0.0671,1,0.7957
I00699,6,ADMISSION_MONTH_2,0.0987,0.1278,0.5965,1,0.4399
I00699,6,ADMISSION_MONTH_3,0.3743,0.1245,9.0372,1,0.0026
I00699,6,ADMISSION_MONTH_4,0.221,0.1355,2.6606,1,0.1029
I00699,6,ADMISSION_MONTH_5,0.2355,0.1313,3.2175,1,0.0729
I00699,6,ADMISSION_MONTH_6,-0.1431,0.1432,0.9992,1,0.3175
I00699,6,ADMISSION_MONTH_7,0.1351,0.1339,1.0188,1,0.3128
I00699,6,ADMISSION_MONTH_8,0.0533,0.1384,0.1481,1,0.7003
I00699,6,ADMISSION_MONTH_9,0.1859,0.1311,2.0098,1,0.1563
I00699,6,ADMISSION_MONTH_10,0.0675,0.1308,0.2663,1,0.6058
I00699,6,ADMISSION_MONTH_11,0,,,0,
I00699,6,ADMISSION_MONTH_12,0.0622,0.1246,0.2495,1,0.6174
I00699,6,AGE_GROUP_1,0.731,0.3208,5.1924,1,0.0227
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_3,-1.0917,0.7273,2.2533,1,0.1333
I00699,6,AGE_GROUP_4,0.3632,0.6044,0.3611,1,0.5479
I00699,6,AGE_GROUP_5,-0.0662,0.7292,0.0082,1,0.9276
I00699,6,AGE_GROUP_6,0.0252,0.7294,0.0012,1,0.9724
I00699,6,AGE_GROUP_7,0.5215,0.6045,0.7441,1,0.3883
I00699,6,AGE_GROUP_8,2.1981,0.3079,50.9738,1,0
I00699,6,AGE_GROUP_9,1.4158,0.419,11.4167,1,0.0007
I00699,6,AGE_GROUP_10,2.2732,0.316,51.7512,1,0
I00699,6,AGE_GROUP_11,2.1202,0.3106,46.5939,1,0
I00699,6,AGE_GROUP_12,2.6515,0.2565,106.8285,1,0
I00699,6,AGE_GROUP_13,3.0326,0.2347,166.9256,1,0
I00699,6,AGE_GROUP_14,3.372,0.2236,227.3953,1,0
I00699,6,AGE_GROUP_15,3.2998,0.2244,216.2825,1,0
I00699,6,AGE_GROUP_16,3.8665,0.2092,341.7125,1,0
I00699,6,AGE_GROUP_17,4.1178,0.2064,398.0715,1,0
I00699,6,AGE_GROUP_18,4.4402,0.2034,476.7688,1,0
I00699,6,AGE_GROUP_19,4.752,0.2027,549.6525,1,0
I00699,6,AGE_GROUP_20,5.2626,0.2023,676.4264,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,BIRTHWEIGHT_6,0,,,0,
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.6744,0.1197,31.7598,1,0
I00699,6,CHARLSON_INDEX_3,1.8216,0.0932,381.9189,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.0495,0.0541,0.8356,1,0.3607
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-8.6765,0.2009,1864.903,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.1738,0.0618,7.9041,1,0.0049
I00699,6,YEAR_INDEX_3,-0.3817,0.0693,30.373,1,0
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,3.0255,0.0632,2295.3201,1,0
I00699,7,ADMISSION_MONTH_1,0.1222,0.1127,1.1751,1,0.2784
I00699,7,ADMISSION_MONTH_2,0.1016,0.1173,0.7503,1,0.3864
I00699,7,ADMISSION_MONTH_3,0.1785,0.1178,2.2986,1,0.1295
I00699,7,ADMISSION_MONTH_4,0.0763,0.1226,0.388,1,0.5334
I00699,7,ADMISSION_MONTH_5,0.0892,0.1151,0.6012,1,0.4381
I00699,7,ADMISSION_MONTH_6,-0.2213,0.1221,3.2862,1,0.0699
I00699,7,ADMISSION_MONTH_7,0.1697,0.112,2.2953,1,0.1298
I00699,7,ADMISSION_MONTH_8,0.0907,0.1135,0.6386,1,0.4242
I00699,7,ADMISSION_MONTH_9,0.1148,0.1135,1.0226,1,0.3119
I00699,7,ADMISSION_MONTH_10,0,,,0,
I00699,7,ADMISSION_MONTH_11,0.0266,0.1159,0.0526,1,0.8185
I00699,7,ADMISSION_MONTH_12,-0.003,0.1179,0.0007,1,0.9795
I00699,7,AGE_GROUP_1,-12.4524,760.5335,0.0003,1,0.9869
I00699,7,AGE_GROUP_2,0.0704,1.0864,0.0042,1,0.9483
I00699,7,AGE_GROUP_3,-11.6419,289.1467,0.0016,1,0.9679
I00699,7,AGE_GROUP_4,-12.1633,230.0399,0.0028,1,0.9578
I00699,7,AGE_GROUP_5,-11.8183,194.4654,0.0037,1,0.9515
I00699,7,AGE_GROUP_6,-0.8821,0.7359,1.4368,1,0.2307
I00699,7,AGE_GROUP_7,-0.6785,0.5297,1.6408,1,0.2002
I00699,7,AGE_GROUP_8,-0.7503,0.5224,2.0627,1,0.1509
I00699,7,AGE_GROUP_9,-0.0118,0.2347,0.0025,1,0.96
I00699,7,AGE_GROUP_10,0.0139,0.1765,0.0062,1,0.9374
I00699,7,AGE_GROUP_11,-0.2537,0.1359,3.4867,1,0.0619
I00699,7,AGE_GROUP_12,-0.073,0.1033,0.4992,1,0.4798
I00699,7,AGE_GROUP_13,-0.1482,0.096,2.3819,1,0.1228
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.248,0.0865,8.2091,1,0.0042
I00699,7,AGE_GROUP_16,0.4002,0.0861,21.5836,1,0
I00699,7,AGE_GROUP_17,0.526,0.0941,31.2679,1,0
I00699,7,AGE_GROUP_18,0.9083,0.1019,79.4217,1,0
I00699,7,AGE_GROUP_19,1.1259,0.124,82.4188,1,0
I00699,7,AGE_GROUP_20,1.2305,0.1637,56.4788,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,BIRTHWEIGHT_6,0,,,0,
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.2029,0.0813,6.2299,1,0.0126
I00699,7,CHARLSON_INDEX_3,0.9381,0.0563,277.336,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,-0.0056,0.0539,0.0108,1,0.9174
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-5.3482,0.1264,1790.3688,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0591,0.0594,0.992,1,0.3193
I00699,7,YEAR_INDEX_3,0.0726,0.0589,1.5153,1,0.2183
I00699,8,ADMIMETH_1,-1.9843,0.0506,1538.4358,1,0
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,0,,,0,
I00699,8,ADMISSION_MONTH_1,0.0019,0.0832,0.0005,1,0.9822
I00699,8,ADMISSION_MONTH_2,0.079,0.0847,0.8695,1,0.3511
I00699,8,ADMISSION_MONTH_3,0.0236,0.0869,0.0738,1,0.7859
I00699,8,ADMISSION_MONTH_4,0.05,0.0866,0.3332,1,0.5638
I00699,8,ADMISSION_MONTH_5,0.0503,0.0829,0.3679,1,0.5441
I00699,8,ADMISSION_MONTH_6,-0.0086,0.0828,0.0107,1,0.9174
I00699,8,ADMISSION_MONTH_7,-0.0547,0.0827,0.4375,1,0.5083
I00699,8,ADMISSION_MONTH_8,0.0077,0.0825,0.0088,1,0.9254
I00699,8,ADMISSION_MONTH_9,-0.0916,0.0853,1.1537,1,0.2828
I00699,8,ADMISSION_MONTH_10,0,,,0,
I00699,8,ADMISSION_MONTH_11,0.1215,0.084,2.0924,1,0.148
I00699,8,ADMISSION_MONTH_12,0.1164,0.0838,1.9275,1,0.165
I00699,8,AGE_GROUP_4,-9.1294,220.2933,0.0017,1,0.9669
I00699,8,AGE_GROUP_5,-9.4357,140.7142,0.0045,1,0.9465
I00699,8,AGE_GROUP_6,-1.4633,1.0577,1.9142,1,0.1665
I00699,8,AGE_GROUP_7,-1.3449,1.0331,1.6947,1,0.193
I00699,8,AGE_GROUP_8,-0.2337,0.3749,0.3885,1,0.5331
I00699,8,AGE_GROUP_9,-0.038,0.2863,0.0177,1,0.8943
I00699,8,AGE_GROUP_10,-0.4782,0.2125,5.063,1,0.0244
I00699,8,AGE_GROUP_11,-0.0548,0.1257,0.1902,1,0.6628
I00699,8,AGE_GROUP_12,0.0952,0.0914,1.0838,1,0.2978
I00699,8,AGE_GROUP_13,-0.2007,0.0772,6.7667,1,0.0093
I00699,8,AGE_GROUP_14,-0.1253,0.0672,3.4741,1,0.0623
I00699,8,AGE_GROUP_15,-0.0111,0.0614,0.0327,1,0.8565
I00699,8,AGE_GROUP_16,0,,,0,
I00699,8,AGE_GROUP_17,0.1875,0.0597,9.8646,1,0.0017
I00699,8,AGE_GROUP_18,0.3842,0.0631,37.041,1,0
I00699,8,AGE_GROUP_19,0.5853,0.0725,65.0995,1,0
I00699,8,AGE_GROUP_20,0.8741,0.0925,89.2084,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,BIRTHWEIGHT_6,0,,,0,
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.2041,0.067,9.2865,1,0.0023
I00699,8,CHARLSON_INDEX_3,1.241,0.0456,740.0734,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,0.0018,0.039,0.0022,1,0.9624
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-1.9309,0.0833,536.6813,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.1021,0.0437,5.4662,1,0.0194
I00699,8,YEAR_INDEX_3,0.1541,0.0432,12.706,1,0.0004
I00699,9,ADMIMETH_1,-2.3808,0.0669,1266.914,1,0
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,0,,,0,
I00699,9,ADMISSION_MONTH_1,0.046,0.1037,0.1964,1,0.6577
I00699,9,ADMISSION_MONTH_2,0.0575,0.1072,0.2876,1,0.5917
I00699,9,ADMISSION_MONTH_3,0.1605,0.1061,2.2875,1,0.1304
I00699,9,ADMISSION_MONTH_4,0.0424,0.1094,0.1504,1,0.6982
I00699,9,ADMISSION_MONTH_5,-0.1132,0.1072,1.1156,1,0.2909
I00699,9,ADMISSION_MONTH_6,-0.013,0.1049,0.0155,1,0.9011
I00699,9,ADMISSION_MONTH_7,0,,,0,
I00699,9,ADMISSION_MONTH_8,-0.0722,0.1027,0.4938,1,0.4822
I00699,9,ADMISSION_MONTH_9,0.067,0.1048,0.4087,1,0.5226
I00699,9,ADMISSION_MONTH_10,-0.0396,0.1062,0.1389,1,0.7094
I00699,9,ADMISSION_MONTH_11,-0.0351,0.105,0.1115,1,0.7384
I00699,9,ADMISSION_MONTH_12,0.1186,0.105,1.2764,1,0.2586
I00699,9,AGE_GROUP_1,-7.967,132.7015,0.0036,1,0.9521
I00699,9,AGE_GROUP_5,-1.4118,1.0675,1.7492,1,0.186
I00699,9,AGE_GROUP_6,-0.5994,0.812,0.5449,1,0.4604
I00699,9,AGE_GROUP_7,-0.9183,0.4549,4.0754,1,0.0435
I00699,9,AGE_GROUP_8,-0.7761,0.3055,6.4513,1,0.0111
I00699,9,AGE_GROUP_9,-0.9419,0.2289,16.929,1,0
I00699,9,AGE_GROUP_10,-0.5511,0.1911,8.3146,1,0.0039
I00699,9,AGE_GROUP_11,-0.2519,0.1373,3.3675,1,0.0665
I00699,9,AGE_GROUP_12,-0.185,0.1097,2.843,1,0.0918
I00699,9,AGE_GROUP_13,-0.1083,0.0964,1.2628,1,0.2611
I00699,9,AGE_GROUP_14,-0.1372,0.0926,2.1978,1,0.1382
I00699,9,AGE_GROUP_15,-0.0663,0.0835,0.6306,1,0.4271
I00699,9,AGE_GROUP_16,0,,,0,
I00699,9,AGE_GROUP_17,0.04,0.0785,0.26,1,0.6101
I00699,9,AGE_GROUP_18,0.2043,0.0799,6.528,1,0.0106
I00699,9,AGE_GROUP_19,0.5784,0.088,43.229,1,0
I00699,9,AGE_GROUP_20,0.8718,0.1191,53.5922,1,0
