INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,1,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,10,*,0.376
I00699,1,RJN,EAST CHESHIRE NHS TRUST,*,0,0.0859
I00699,1,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,*,0,0.0388
I00699,1,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,40,*,1.7108
I00699,1,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,*,0,0.2078
I00699,1,RK9,PLYMOUTH HOSPITALS NHS TRUST,*,*,1.3122
I00699,1,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,46,*,2.677
I00699,1,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,16,0,0.6411
I00699,1,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,25,*,1.1294
I00699,1,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,*,0,0.0198
I00699,1,RLQ,WYE VALLEY NHS TRUST,*,0,0.0171
I00699,1,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,*,0,0.309
I00699,1,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,*,0,0.5855
I00699,1,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,10,0,0.4768
I00699,1,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,16,0,0.798
I00699,1,RMC,BOLTON NHS FOUNDATION TRUST,25,*,0.6564
I00699,1,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,6,*,0.4095
I00699,1,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,12,*,0.5492
I00699,1,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10,0,0.2531
I00699,1,RN7,DARTFORD AND GRAVESHAM NHS TRUST,19,*,0.7771
I00699,1,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,21,*,1.5741
I00699,1,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,*,*,0.3443
I00699,1,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7,0,0.2222
I00699,1,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10,0,0.7143
I00699,1,RNZ,SALISBURY NHS FOUNDATION TRUST,*,0,0.0692
I00699,1,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,8,*,0.5107
I00699,1,RPA,MEDWAY NHS FOUNDATION TRUST,7,0,0.1927
I00699,1,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,23,0,0.6766
I00699,1,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,6,0,0.8017
I00699,1,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,9,*,0.6902
I00699,1,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,*,0,0.3795
I00699,1,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,11,*,0.7133
I00699,1,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,23,0,0.508
I00699,1,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,66,*,1.8328
I00699,1,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,*,0,0.0263
I00699,1,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,54,*,3.2483
I00699,1,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",*,*,0.1508
I00699,1,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,46,*,3.1382
I00699,1,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,50,0,1.8802
I00699,1,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,34,*,1.1623
I00699,1,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,*,*,0.7758
I00699,1,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,*,0,0.4281
I00699,1,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,17,*,1.2912
I00699,1,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,49,*,1.7937
I00699,1,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,*,0,0.1312
I00699,1,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,11,0,0.6478
I00699,1,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,*,*,0.3266
I00699,1,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,6,*,0.7985
I00699,1,RVJ,NORTH BRISTOL NHS TRUST,28,*,2.0952
I00699,1,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,6,*,0.3724
I00699,1,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,14,*,0.6813
I00699,1,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,*,0,0.3106
I00699,1,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,*,*,0.1581
I00699,1,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,47,0,1.1844
I00699,1,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,71,*,3.5919
I00699,1,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,7,0,0.3835
I00699,1,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,6,0,0.4
I00699,1,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,61,0,4.0078
I00699,1,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,*,0.3618
I00699,1,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,11,0,0.3291
I00699,1,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,*,*,0.368
I00699,1,RWJ,STOCKPORT NHS FOUNDATION TRUST,*,0,0.042
I00699,1,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,9,0,0.9434
I00699,1,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,*,0,0.1543
I00699,1,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15,0,0.7026
I00699,1,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,39,*,1.2226
I00699,1,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,*,*,0.4331
I00699,1,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,25,0,0.8603
I00699,1,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,16,*,0.6533
I00699,1,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,62,*,2.3686
I00699,1,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8,0,0.1851
I00699,1,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12,0,0.5296
I00699,1,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,*,*,0.4538
I00699,1,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9,*,0.2919
I00699,1,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,18,*,0.8763
I00699,1,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,6,0,0.4003
I00699,1,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,96,*,4.8414
I00699,1,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,*,0,0.3351
I00699,2,R1F,ISLE OF WIGHT NHS TRUST,211,56,52.6516
I00699,2,R1H,BARTS HEALTH NHS TRUST,646,78,95.0425
I00699,2,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,517,107,87.8779
I00699,2,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,183,35,34.4808
I00699,2,RA3,WESTON AREA HEALTH NHS TRUST,176,50,38.2245
I00699,2,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,127,31,32.5419
I00699,2,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,344,53,55.1661
I00699,2,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,453,98,112.9653
I00699,2,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,233,44,36.5141
I00699,2,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,362,88,76.0477
I00699,2,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,570,129,118.7436
I00699,2,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,137,32,23.1374
I00699,2,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,144,23,23.3585
I00699,2,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,237,66,54.4621
I00699,2,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,526,85,114.7765
I00699,2,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,221,41,42.6792
I00699,2,RBK,WALSALL HEALTHCARE NHS TRUST,298,87,69.9658
I00699,2,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,310,94,69.7718
I00699,2,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,403,79,81.8206
I00699,2,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,293,74,65.6603
I00699,2,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,191,46,45.2085
I00699,2,RC1,BEDFORD HOSPITAL NHS TRUST,266,53,61.2617
I00699,2,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,356,74,73.1361
I00699,2,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,440,122,110.1011
I00699,2,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,93,19,18.9456
I00699,2,RCF,AIREDALE NHS FOUNDATION TRUST,149,29,29.8453
I00699,2,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",461,104,116.9533
I00699,2,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,459,101,102.5182
I00699,2,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,374,36,69.5039
I00699,2,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,398,70,74.4861
I00699,2,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,522,134,111.5625
I00699,2,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,470,84,96.2088
I00699,2,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,897,149,168.6148
I00699,2,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,179,24,44.1436
I00699,2,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,160,44,33.6992
I00699,2,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,254,60,55.4675
I00699,2,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,248,50,48.5491
I00699,2,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",409,96,77.6982
I00699,2,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,218,52,48.2464
I00699,2,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,97,17,20.0678
I00699,2,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,186,40,39.5095
I00699,2,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,209,40,41.4896
I00699,2,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,630,88,128.3836
I00699,2,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,241,47,52.3658
I00699,2,RGQ,IPSWICH HOSPITAL NHS TRUST,346,63,73.6228
I00699,2,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,427,59,95.173
I00699,2,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,317,40,56.28
I00699,2,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,389,77,86.3118
I00699,2,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,339,70,62.974
I00699,2,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,658,149,132.1754
I00699,2,RHU,PORTSMOUTH HOSPITALS NHS TRUST,526,99,111.2502
I00699,2,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,396,58,77.56
I00699,2,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,179,27,27.3463
I00699,2,RJ2,LEWISHAM AND GREENWICH NHS TRUST,436,72,75.0735
I00699,2,RJ6,CROYDON HEALTH SERVICES NHS TRUST,249,56,50.7446
I00699,2,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,229,38,38.6371
I00699,2,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,65,8,12.4916
I00699,2,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,437,39,78.9742
I00699,2,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,159,28,30.7843
I00699,2,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,440,119,101.698
I00699,2,RJN,EAST CHESHIRE NHS TRUST,204,26,39.5933
I00699,2,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,291,71,65.1051
I00699,2,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,474,84,80.597
I00699,2,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,246,73,59.0796
I00699,2,RK9,PLYMOUTH HOSPITALS NHS TRUST,498,78,99.4469
I00699,2,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,411,57,71.7074
I00699,2,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,113,12,19.7542
I00699,2,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,463,74,81.4313
I00699,2,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,310,31,54.1771
I00699,2,RLQ,WYE VALLEY NHS TRUST,149,46,33.4458
I00699,2,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,157,24,31.1348
I00699,2,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,387,70,84.039
I00699,2,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,189,41,36.3953
I00699,2,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,253,41,48.7795
I00699,2,RMC,BOLTON NHS FOUNDATION TRUST,487,128,107.338
I00699,2,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,83,28,16.7832
I00699,2,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,326,67,67.0554
I00699,2,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,362,78,74.0624
I00699,2,RN7,DARTFORD AND GRAVESHAM NHS TRUST,331,62,66.4422
I00699,2,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,367,106,81.3678
I00699,2,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,194,41,38.8383
I00699,2,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,124,23,24.2653
I00699,2,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,342,62,59.2383
I00699,2,RNZ,SALISBURY NHS FOUNDATION TRUST,184,33,40.2704
I00699,2,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,367,72,73.4173
I00699,2,RPA,MEDWAY NHS FOUNDATION TRUST,276,73,60.1248
I00699,2,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,351,68,69.026
I00699,2,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,317,58,72.857
I00699,2,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,113,14,18.1799
I00699,2,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,201,36,42.4534
I00699,2,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,127,20,22.7007
I00699,2,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,86,14,13.9294
I00699,2,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,671,144,138.2141
I00699,2,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,305,50,69.1171
I00699,2,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,674,103,99.0164
I00699,2,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",302,95,67.3666
I00699,2,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,504,93,82.4928
I00699,2,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,203,24,29.7937
I00699,2,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,438,73,74.653
I00699,2,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,305,101,72.3642
I00699,2,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,382,86,85.6306
I00699,2,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,730,132,156.3026
I00699,2,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,525,79,93.7152
I00699,2,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,332,69,77.2854
I00699,2,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,282,56,58.0877
I00699,2,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,614,110,116.5018
I00699,2,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,264,68,50.779
I00699,2,RVJ,NORTH BRISTOL NHS TRUST,255,71,62.1204
I00699,2,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,378,82,81.2122
I00699,2,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,712,167,159.6254
I00699,2,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,332,69,63.5451
I00699,2,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,272,62,55.4812
I00699,2,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,236,26,31.5321
I00699,2,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,327,35,51.2952
I00699,2,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,254,90,57.299
I00699,2,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,655,218,179.3402
I00699,2,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,657,126,117.3057
I00699,2,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,428,63,75.8101
I00699,2,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,344,127,71.1115
I00699,2,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,239,44,47.2498
I00699,2,RWJ,STOCKPORT NHS FOUNDATION TRUST,243,44,59.5256
I00699,2,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,343,93,76.3813
I00699,2,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,203,40,37.6281
I00699,2,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,217,49,42.5263
I00699,2,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,935,161,196.4003
I00699,2,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,341,79,76.4766
I00699,2,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,346,68,69.0877
I00699,2,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,331,56,63.834
I00699,2,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,263,35,42.8574
I00699,2,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,457,122,95.8642
I00699,2,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,610,153,131.1443
I00699,2,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,475,107,92.3878
I00699,2,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,353,51,64.9859
I00699,2,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,332,85,61.4591
I00699,2,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,337,73,70.8346
I00699,2,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,484,85,88.3939
I00699,2,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,481,104,97.9827
I00699,3,R1F,ISLE OF WIGHT NHS TRUST,11,0,0.3768
I00699,3,R1H,BARTS HEALTH NHS TRUST,54,*,3.8909
I00699,3,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,64,*,4.4985
I00699,3,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,12,*,0.9927
I00699,3,RA3,WESTON AREA HEALTH NHS TRUST,33,*,2.9041
