INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,IN_HOSPITAL_NUMERATOR,OUT_HOSPITAL_NUMERATOR,IN_HOSPITAL_RATE,OUT_HOSPITAL_RATE
I00733,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1060,805,260,76,25
I00733,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2640,1865,775,71,29
I00733,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1635,1230,405,75,25
I00733,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1650,1050,600,64,36
I00733,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1510,1020,490,68,32
I00733,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,2065,1575,490,76,24
I00733,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2595,1885,710,73,27
I00733,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1765,1215,550,69,31
I00733,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3630,2240,1390,62,38
I00733,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1305,925,380,71,29
I00733,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2700,1970,730,73,27
I00733,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,7375,5085,2290,69,31
I00733,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1720,1310,410,76,24
I00733,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2875,1970,905,69,31
I00733,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,4515,3280,1240,73,27
I00733,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4470,2850,1620,64,36
I00733,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1900,1210,685,64,36
I00733,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,4455,3185,1275,71,29
I00733,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2585,1735,850,67,33
I00733,RBK,WALSALL HEALTHCARE NHS TRUST,1550,1025,525,66,34
I00733,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1370,970,395,71,29
I00733,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2140,1505,635,70,30
I00733,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1510,975,535,65,35
I00733,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,3140,2120,1015,68,32
I00733,RA3,WESTON AREA HEALTH NHS TRUST,875,595,280,68,32
I00733,RKE,WHITTINGTON HEALTH NHS TRUST,615,440,170,72,28
I00733,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2265,1640,625,72,28
I00733,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2905,1860,1045,64,36
I00733,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1820,1255,565,69,31
I00733,RLQ,WYE VALLEY NHS TRUST,1230,815,410,66,33
I00733,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,1055,715,340,68,32
I00733,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3195,2115,1080,66,34
