INDICATOR_CODE,PROVIDER,PROVIDER NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,50081,0,451,451,0,0.9,0.9
I00720,RK9,PLYMOUTH HOSPITALS NHS TRUST,68934,1,789,789,0,1.1,1.1
I00720,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,85426,0,442,442,0,0.5,0.5
I00720,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,25386,0,10,10,0,0,0
I00720,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,60679,0,956,956,0,1.6,1.6
I00720,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,58162,0,498,498,0,0.9,0.9
I00720,RLQ,WYE VALLEY NHS TRUST,27191,0,369,369,0,1.4,1.4
I00720,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,24113,0,392,392,0,1.6,1.6
I00720,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,88477,2,965,967,0,1.1,1.1
I00720,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,60981,2,355,357,0,0.6,0.6
I00720,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,44264,0,1227,1227,0,2.8,2.8
I00720,RMC,BOLTON NHS FOUNDATION TRUST,63206,0,662,662,0,1,1
I00720,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,35154,0,603,603,0,1.7,1.7
I00720,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,61341,86,458,474,0.1,0.7,0.8
I00720,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,61272,206,597,630,0.3,1,1
I00720,RN7,DARTFORD AND GRAVESHAM NHS TRUST,54657,0,730,730,0,1.3,1.3
I00720,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,67128,0,888,888,0,1.3,1.3
I00720,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,45783,0,440,440,0,1,1
I00720,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,45306,0,511,511,0,1.1,1.1
I00720,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,58568,134,714,747,0.2,1.2,1.3
I00720,RNZ,SALISBURY NHS FOUNDATION TRUST,34356,232,500,510,0.7,1.5,1.5
I00720,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,73925,0,790,790,0,1.1,1.1
I00720,RPA,MEDWAY NHS FOUNDATION TRUST,51607,0,571,571,0,1.1,1.1
I00720,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,47265,0,970,970,0,2.1,2.1
I00720,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,51773,0,639,639,0,1.2,1.2
I00720,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,43683,48,191,204,0.1,0.4,0.5
I00720,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,20353,0,355,355,0,1.7,1.7
I00720,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,41205,0,151,151,0,0.4,0.4
I00720,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,41970,0,243,243,0,0.6,0.6
I00720,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,148110,0,959,959,0,0.6,0.6
I00720,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,34024,185,287,294,0.5,0.8,0.9
I00720,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,124810,0,1216,1216,0,1,1
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",43107,1,701,702,0,1.6,1.6
I00720,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,59284,0,1178,1178,0,2,2
I00720,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,69233,1,897,898,0,1.3,1.3
I00720,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,105071,0,1385,1385,0,1.3,1.3
I00720,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,82389,1,1036,1036,0,1.3,1.3
I00720,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,56430,853,1363,1411,1.5,2.4,2.5
I00720,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,82206,482,1575,1593,0.6,1.9,1.9
I00720,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,111050,412,1542,1545,0.4,1.4,1.4
I00720,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,44013,0,772,772,0,1.8,1.8
I00720,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,50842,0,753,753,0,1.5,1.5
I00720,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,89783,2,692,692,0,0.8,0.8
I00720,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,52900,2,674,674,0,1.3,1.3
I00720,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,69153,0,720,720,0,1,1
I00720,RVJ,NORTH BRISTOL NHS TRUST,72184,249,930,974,0.3,1.3,1.3
I00720,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,64873,0,698,698,0,1.1,1.1
I00720,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,55061,1,1045,1046,0,1.9,1.9
I00720,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,103418,0,1040,1040,0,1,1
I00720,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,48037,0,606,606,0,1.3,1.3
I00720,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,34995,0,564,564,0,1.6,1.6
I00720,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,101811,0,1051,1051,0,1,1
I00720,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,126831,177,1697,1721,0.1,1.3,1.4
I00720,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,89456,326,1544,1612,0.4,1.7,1.8
I00720,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,86079,0,1209,1209,0,1.4,1.4
I00720,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,136527,1,1367,1368,0,1,1
I00720,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,60848,0,179,179,0,0.3,0.3
I00720,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,60639,0,449,449,0,0.7,0.7
I00720,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,61086,346,1801,1808,0.6,2.9,3
I00720,RWJ,STOCKPORT NHS FOUNDATION TRUST,59060,0,437,437,0,0.7,0.7
I00720,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,73535,0,821,821,0,1.1,1.1
I00720,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,49043,3,630,631,0,1.3,1.3
I00720,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,74701,0,709,709,0,0.9,0.9
I00720,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,127644,392,1230,1241,0.3,1,1
I00720,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,57786,0,912,912,0,1.6,1.6
I00720,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,101834,4,1168,1172,0,1.1,1.2
I00720,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,69168,0,556,556,0,0.8,0.8
I00720,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,72426,2,766,767,0,1.1,1.1
I00720,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,55180,4,540,541,0,1,1
I00720,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,73477,0,806,806,0,1.1,1.1
I00720,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,83657,1,753,754,0,0.9,0.9
I00720,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,45866,341,875,880,0.7,1.9,1.9
I00720,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,80134,0,844,844,0,1.1,1.1
I00720,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,64414,0,1190,1190,0,1.8,1.8
I00720,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,101238,0,1289,1289,0,1.3,1.3
I00720,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,68653,0,927,927,0,1.4,1.4
