INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.059,0.0936,0.3968,1,0.5287
I00699,6,YEAR_INDEX_3,0.0557,0.0957,0.3387,1,0.5606
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.8431,0.0541,2765.8237,1,0
I00699,7,AGE_GROUP_1,-11.8905,649.5673,0.0003,1,0.9854
I00699,7,AGE_GROUP_10,-0.79,0.1965,16.1555,1,0.0001
I00699,7,AGE_GROUP_11,-0.3497,0.1216,8.2736,1,0.004
I00699,7,AGE_GROUP_12,-0.2762,0.1012,7.4532,1,0.0063
I00699,7,AGE_GROUP_13,-0.077,0.0885,0.758,1,0.3839
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.1957,0.0818,5.7211,1,0.0168
I00699,7,AGE_GROUP_16,0.3931,0.0858,21.0099,1,0
I00699,7,AGE_GROUP_17,0.519,0.0927,31.3264,1,0
I00699,7,AGE_GROUP_18,0.8147,0.0998,66.5746,1,0
I00699,7,AGE_GROUP_19,1.126,0.111,102.9498,1,0
I00699,7,AGE_GROUP_2,-12.4048,252.7866,0.0024,1,0.9609
I00699,7,AGE_GROUP_20,1.5139,0.1462,107.2135,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,AGE_GROUP_3,-12.2638,229.3957,0.0029,1,0.9574
I00699,7,AGE_GROUP_4,-11.8432,225.6029,0.0028,1,0.9581
I00699,7,AGE_GROUP_5,-1.6341,1.0193,2.5699,1,0.1089
I00699,7,AGE_GROUP_6,-0.4016,0.5295,0.5752,1,0.4482
I00699,7,AGE_GROUP_7,0.1453,0.4155,0.1222,1,0.7266
I00699,7,AGE_GROUP_8,-0.457,0.377,1.4692,1,0.2255
I00699,7,AGE_GROUP_9,-0.493,0.2446,4.0615,1,0.0439
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.2515,0.075,11.2497,1,0.0008
I00699,7,CHARLSON_INDEX_3,0.9055,0.0511,314.0228,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,0.0363,0.0513,0.5018,1,0.4787
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.9176,0.0876,3149.155,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,-0.0416,0.057,0.5333,1,0.4652
I00699,7,YEAR_INDEX_3,0.0953,0.0556,2.9384,1,0.0865
I00699,8,ADMIMETH_1,0,,,0,
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,2.2491,0.0447,2531.5389,1,0
I00699,8,AGE_GROUP_10,-0.4322,0.1815,5.6694,1,0.0173
I00699,8,AGE_GROUP_11,-0.2413,0.1213,3.961,1,0.0466
I00699,8,AGE_GROUP_12,-0.2395,0.086,7.762,1,0.0053
I00699,8,AGE_GROUP_13,0.0341,0.0723,0.2227,1,0.637
I00699,8,AGE_GROUP_14,-0.0465,0.0631,0.5436,1,0.4609
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,-0.0465,0.061,0.5807,1,0.446
I00699,8,AGE_GROUP_17,0.1682,0.0605,7.7276,1,0.0054
I00699,8,AGE_GROUP_18,0.457,0.0616,54.9904,1,0
I00699,8,AGE_GROUP_19,0.5898,0.071,69.0408,1,0
I00699,8,AGE_GROUP_20,0.8582,0.0921,86.9078,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,AGE_GROUP_6,-0.0113,1.2288,0.0001,1,0.9927
I00699,8,AGE_GROUP_7,0.2459,0.5106,0.2319,1,0.6301
I00699,8,AGE_GROUP_8,-0.9287,0.6272,2.1923,1,0.1387
I00699,8,AGE_GROUP_9,-0.2496,0.2721,0.8416,1,0.3589
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.1381,0.0576,5.7575,1,0.0164
I00699,8,CHARLSON_INDEX_3,1.0927,0.0382,818.5858,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0093,0.0366,0.0645,1,0.7996
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-3.8099,0.0667,3264.6921,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0307,0.0412,0.5535,1,0.4569
I00699,8,YEAR_INDEX_3,0.0416,0.0408,1.0371,1,0.3085
I00699,9,ADMIMETH_1,0,,,0,
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,2.2692,0.0532,1816.8461,1,0
I00699,9,AGE_GROUP_1,-10.4247,262.3834,0.0016,1,0.9683
I00699,9,AGE_GROUP_10,-0.3965,0.1594,6.1897,1,0.0128
I00699,9,AGE_GROUP_11,-0.2342,0.1247,3.5291,1,0.0603
I00699,9,AGE_GROUP_12,-0.3174,0.1083,8.5829,1,0.0034
I00699,9,AGE_GROUP_13,-0.2921,0.0977,8.9371,1,0.0028
I00699,9,AGE_GROUP_14,-0.1839,0.0843,4.762,1,0.0291
I00699,9,AGE_GROUP_15,-0.0733,0.0751,0.9538,1,0.3287
I00699,9,AGE_GROUP_16,0,,,0,
I00699,9,AGE_GROUP_17,0.1963,0.0693,8.0156,1,0.0046
I00699,9,AGE_GROUP_18,0.328,0.0711,21.2939,1,0
I00699,9,AGE_GROUP_19,0.5588,0.0797,49.1661,1,0
I00699,9,AGE_GROUP_20,0.6898,0.1051,43.0807,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,AGE_GROUP_4,-9.0667,150.6629,0.0036,1,0.952
I00699,9,AGE_GROUP_5,0.6525,1.2226,0.2849,1,0.5935
I00699,9,AGE_GROUP_6,0.0089,0.6682,0.0002,1,0.9893
I00699,9,AGE_GROUP_7,-0.6404,0.3336,3.6859,1,0.0549
I00699,9,AGE_GROUP_8,-0.3506,0.2443,2.0609,1,0.1511
I00699,9,AGE_GROUP_9,-0.24,0.2177,1.2146,1,0.2704
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.0241,0.0769,0.0981,1,0.7541
I00699,9,CHARLSON_INDEX_3,0.9897,0.0484,417.6713,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,-0.0015,0.0426,0.0012,1,0.9725
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-3.7472,0.0818,2099.7419,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,0.0696,0.0495,1.9787,1,0.1595
I00699,9,YEAR_INDEX_3,0.0702,0.0479,2.145,1,0.143
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.5175,0.0355,5028.9012,1,0
I00699,10,AGE_GROUP_10,-1.0963,0.1461,56.313,1,0
I00699,10,AGE_GROUP_11,-0.8317,0.1086,58.6662,1,0
I00699,10,AGE_GROUP_12,-0.7979,0.0866,84.9077,1,0
I00699,10,AGE_GROUP_13,-0.6287,0.0702,80.1553,1,0
I00699,10,AGE_GROUP_14,-0.4706,0.0594,62.8182,1,0
I00699,10,AGE_GROUP_15,-0.3308,0.0528,39.2836,1,0
I00699,10,AGE_GROUP_16,-0.2269,0.0507,19.9864,1,0
I00699,10,AGE_GROUP_17,0,,,0,
I00699,10,AGE_GROUP_18,0.3752,0.0466,64.846,1,0
I00699,10,AGE_GROUP_19,0.5643,0.0507,123.9307,1,0
I00699,10,AGE_GROUP_20,0.8485,0.0633,179.9005,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,AGE_GROUP_3,-9.3224,206.4042,0.002,1,0.964
I00699,10,AGE_GROUP_4,-9.3641,88.3123,0.0112,1,0.9156
I00699,10,AGE_GROUP_5,-2.0114,1.0242,3.8568,1,0.0495
I00699,10,AGE_GROUP_6,-1.7202,0.598,8.2738,1,0.004
I00699,10,AGE_GROUP_7,-0.7156,0.235,9.2732,1,0.0023
I00699,10,AGE_GROUP_8,-0.9011,0.1851,23.6954,1,0
I00699,10,AGE_GROUP_9,-1.2115,0.2273,28.3992,1,0
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3438,0.0623,30.4053,1,0
I00699,10,CHARLSON_INDEX_3,1.3531,0.0387,1225.6537,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,0.0091,0.0277,0.1077,1,0.7428
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-4.5721,0.0593,5942.4552,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.0195,0.0343,0.3233,1,0.5696
I00699,10,YEAR_INDEX_3,0.0479,0.0335,2.0474,1,0.1525
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.6351,0.0446,3496.9805,1,0
I00699,11,AGE_GROUP_10,-0.3076,0.1613,3.6394,1,0.0564
I00699,11,AGE_GROUP_11,-0.2737,0.1268,4.6602,1,0.0309
I00699,11,AGE_GROUP_12,-0.1946,0.1017,3.666,1,0.0555
I00699,11,AGE_GROUP_13,-0.2838,0.0894,10.0829,1,0.0015
I00699,11,AGE_GROUP_14,-0.1142,0.0798,2.0519,1,0.152
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.2335,0.0722,10.4637,1,0.0012
I00699,11,AGE_GROUP_17,0.4635,0.0711,42.5277,1,0
I00699,11,AGE_GROUP_18,0.7597,0.0731,107.8629,1,0
I00699,11,AGE_GROUP_19,0.9528,0.0806,139.6004,1,0
I00699,11,AGE_GROUP_20,1.2369,0.0996,154.0909,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,AGE_GROUP_5,-9.9789,138.405,0.0052,1,0.9425
I00699,11,AGE_GROUP_6,-0.3418,0.64,0.2852,1,0.5933
I00699,11,AGE_GROUP_7,-0.2732,0.3523,0.6012,1,0.4381
I00699,11,AGE_GROUP_8,0.0373,0.24,0.0242,1,0.8764
I00699,11,AGE_GROUP_9,-0.6467,0.2588,6.2447,1,0.0125
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.2457,0.0846,8.4274,1,0.0037
I00699,11,CHARLSON_INDEX_3,1.3999,0.0507,761.7316,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.0817,0.0394,4.3028,1,0.038
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.0055,0.0802,3898.2391,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.1236,0.0471,6.8902,1,0.0087
I00699,11,YEAR_INDEX_3,0.0499,0.0466,1.1445,1,0.2847
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.7146,0.0574,2232.7813,1,0
I00699,12,AGE_GROUP_1,-1.4013,0.607,5.3287,1,0.021
I00699,12,AGE_GROUP_10,-0.2581,0.192,1.8075,1,0.1788
I00699,12,AGE_GROUP_11,-0.2784,0.1421,3.8392,1,0.0501
I00699,12,AGE_GROUP_12,-0.253,0.1104,5.255,1,0.0219
I00699,12,AGE_GROUP_13,-0.1354,0.0894,2.293,1,0.13
I00699,12,AGE_GROUP_14,-0.081,0.081,0.9998,1,0.3174
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.1586,0.0752,4.4503,1,0.0349
I00699,12,AGE_GROUP_17,0.4536,0.0742,37.3527,1,0
I00699,12,AGE_GROUP_18,0.5768,0.0784,54.0996,1,0
I00699,12,AGE_GROUP_19,0.909,0.0971,87.5838,1,0
I00699,12,AGE_GROUP_2,-3.4467,0.715,23.2377,1,0
I00699,12,AGE_GROUP_20,1.0893,0.1353,64.7745,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,AGE_GROUP_3,-2.2179,1.0347,4.5952,1,0.0321
I00699,12,AGE_GROUP_4,-1.8692,1.0325,3.2774,1,0.0702
I00699,12,AGE_GROUP_5,-1.8007,0.7458,5.8297,1,0.0158
I00699,12,AGE_GROUP_6,-1.6361,0.7416,4.8679,1,0.0274
I00699,12,AGE_GROUP_7,-0.7692,0.4973,2.3922,1,0.1219
I00699,12,AGE_GROUP_8,-0.4311,0.3119,1.9107,1,0.1669
I00699,12,AGE_GROUP_9,-0.5386,0.2568,4.3981,1,0.036
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.1804,0.0732,6.0672,1,0.0138
I00699,12,CHARLSON_INDEX_3,0.7133,0.0509,196.5722,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,-0.0111,0.0444,0.0625,1,0.8026
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-3.7718,0.0871,1874.2567,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.026,0.0515,0.2552,1,0.6134
I00699,12,YEAR_INDEX_3,0.0656,0.0514,1.6281,1,0.202
I00699,13,ADMIMETH_1,-1.8308,0.0465,1547.3527,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_10,-0.641,0.1485,18.6366,1,0
I00699,13,AGE_GROUP_11,-0.4472,0.1066,17.6106,1,0
I00699,13,AGE_GROUP_12,-0.2846,0.082,12.0337,1,0.0005
I00699,13,AGE_GROUP_13,-0.1943,0.0717,7.3459,1,0.0067
I00699,13,AGE_GROUP_14,-0.1036,0.0623,2.7623,1,0.0965
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.2538,0.0569,19.8669,1,0
I00699,13,AGE_GROUP_17,0.4184,0.057,53.8177,1,0
I00699,13,AGE_GROUP_18,0.632,0.0604,109.5862,1,0
I00699,13,AGE_GROUP_19,0.9038,0.0721,157.1194,1,0
I00699,13,AGE_GROUP_2,-10.7117,228.0885,0.0022,1,0.9625
I00699,13,AGE_GROUP_20,1.3343,0.0928,206.8483,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,AGE_GROUP_3,-10.86,276.9238,0.0015,1,0.9687
I00699,13,AGE_GROUP_4,-10.7695,399.0992,0.0007,1,0.9785
I00699,13,AGE_GROUP_5,-11.1692,316.7568,0.0012,1,0.9719
I00699,13,AGE_GROUP_6,-2.0643,0.7369,7.8485,1,0.0051
I00699,13,AGE_GROUP_7,-1.7635,0.744,5.6175,1,0.0178
I00699,13,AGE_GROUP_8,-0.9184,0.3719,6.0984,1,0.0135
I00699,13,AGE_GROUP_9,-0.8492,0.2736,9.6349,1,0.0019
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.2344,0.0626,14.0022,1,0.0002
I00699,13,CHARLSON_INDEX_3,1.2184,0.0422,832.802,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0544,0.0322,2.8593,1,0.0908
I00699,13,GENDER_3,0,,,0,
I00699,13,Intercept,-1.5332,0.0615,622.2805,1,0
I00699,13,YEAR_INDEX_1,0,,,0,
