INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",3.6505,15
I01966,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",2.6780,15
I01966,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3.6521,9
I01966,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",4.0137,19
I01966,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3.3149,13
I01966,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",3.5304,19
I01966,RJN,"EAST CHESHIRE NHS TRUST",3.3305,12
I01966,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",2.9621,13
I01966,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.2862,13
I01966,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",3.8900,12
I01966,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",4.1333,19
I01966,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3.3784,19
I01966,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4.1039,13
I01966,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",4.1625,11
I01966,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3.3169,12
I01966,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.8361,13
I01966,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.7611,13
I01966,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.4489,15
I01966,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",4.0770,12
I01966,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",3.2038,19
I01966,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",3.9044,19
I01966,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.4862,19
I01966,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",4.2576,19
I01966,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",3.9007,19
I01966,RGQ,"IPSWICH HOSPITAL NHS TRUST",3.8595,13
I01966,R1F,"ISLE OF WIGHT NHS TRUST",5.8994,13
I01966,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.9764,12
I01966,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",3.5392,13
I01966,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.4439,19
I01966,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3.2549,19
I01966,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",3.8156,12
I01966,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4.4469,19
I01966,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2.8208,13
I01966,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",3.8489,12
I01966,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.4059,13
I01966,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.2006,19
I01966,RPA,"MEDWAY NHS FOUNDATION TRUST",3.8340,19
I01966,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",3.9157,12
I01966,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.2126,13
I01966,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3.8860,13
I01966,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.5664,14
I01966,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.7155,13
I01966,RVJ,"NORTH BRISTOL NHS TRUST",4.4544,19
I01966,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",4.1487,13
I01966,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",3.7073,19
I01966,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",3.5709,19
I01966,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",3.6617,13
I01966,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.9157,12
I01966,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",4.0801,19
I01966,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.2371,19
I01966,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.3420,19
I01966,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.7120,12
I01966,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.8051,13
I01966,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",3.6064,13
I01966,RK9,"PLYMOUTH HOSPITALS NHS TRUST",4.6019,19
I01966,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",3.5472,13
I01966,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",4.0637,13
I01966,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.8191,12
I01966,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",4.8904,12
I01966,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.6700,13
I01966,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",4.2515,19
I01966,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",4.5752,19
I01966,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",3.7208,13
I01966,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.1514,13
I01966,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",5.6816,13
I01966,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.5168,19
I01966,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.1004,19
I01966,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3.9669,19
I01966,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.3459,13
I01966,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.2082,19
I01966,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.8447,13
I01966,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",3.9426,12
I01966,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.0025,11
I01966,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.3092,19
I01966,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.4513,19
I01966,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.5621,19
I01966,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.5011,13
I01966,RWJ,"STOCKPORT NHS FOUNDATION TRUST",4.0396,13
I01966,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.7699,19
I01966,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",5.1010,19
I01966,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",3.3567,19
I01966,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.0288,19
I01966,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.7180,12
I01966,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",3.8177,13
I01966,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.5947,13
I01966,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.3128,13
I01966,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.2211,19
I01966,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.9586,13
I01966,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.3934,19
I01966,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",3.7716,19
I01966,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.3520,12
I01966,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.2283,15
I01966,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.1453,19
I01966,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",4.9832,19
I01966,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",5.1625,19
I01966,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",5.5306,19
I01966,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.1204,12
I01966,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.3436,13
I01966,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.6192,15
I01966,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.3112,19
I01966,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.4263,13
I01966,RBK,"WALSALL HEALTHCARE NHS TRUST",4.0904,14
I01966,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.3983,19
I01966,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.4926,12
I01966,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.8969,12
I01966,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.0875,19
I01966,RA3,"WESTON AREA HEALTH NHS TRUST",3.9010,19
I01966,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.1266,19
I01966,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.3091,13
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.1583,13
I01966,RLQ,"WYE VALLEY NHS TRUST",5.0698,19
I01966,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.7276,19
I01966,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.2638,12
