INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.5408,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.0253,13
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.1744,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.8085,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.0256,15
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.1114,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.0199,19
I01965,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",4.1889,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",5.1947,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.5006,15
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.8318,19
I01965,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",5.0804,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.2623,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.6946,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.2104,12
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.3405,13
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.6667,15
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.8858,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.7450,15
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",3.5539,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.0614,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.3284,12
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",3.7003,12
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.5605,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",2.9214,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",4.5721,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.6821,13
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",3.5673,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.3239,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",2.8531,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",2.8956,12
