INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,3.7706,19
I01965,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,4.3919,19
I01965,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,4.6803,19
I01965,RGQ,IPSWICH HOSPITAL NHS TRUST,3.1122,13
I01965,R1F,ISLE OF WIGHT NHS TRUST,4.2243,13
I01965,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3.6009,19
I01965,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,3.9839,13
I01965,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,4.2194,19
I01965,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,3.2138,19
I01965,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,5.2209,19
I01965,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3.7114,19
I01965,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2.9749,13
I01965,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,4.3476,19
I01965,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,3.4435,13
I01965,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,4.1191,19
I01965,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,4.7066,19
I01965,RPA,MEDWAY NHS FOUNDATION TRUST,4.3214,19
I01965,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5.4107,12
I01965,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,3.7016,19
I01965,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,4.6069,13
I01965,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.0751,14
I01965,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4.7455,13
I01965,RVJ,NORTH BRISTOL NHS TRUST,4.1248,19
I01965,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,3.7234,13
I01965,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4.0219,18
I01965,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4.8976,19
I01965,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,2.8803,19
I01965,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,4.433,13
I01965,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3.0254,19
I01965,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,3.7359,19
I01965,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,4.1407,19
I01965,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,5.5313,19
I01965,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4.7178,19
I01965,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,4.5926,13
I01965,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,3.2631,13
I01965,RHU,PORTSMOUTH HOSPITALS NHS TRUST,3.7549,13
I01965,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2.5803,19
I01965,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,4.8225,12
I01965,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,3.411,13
I01965,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,4.6525,19
I01965,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,4.651,19
I01965,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,4.1394,19
I01965,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,4.11,13
I01965,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,5.6111,13
I01965,RNZ,SALISBURY NHS FOUNDATION TRUST,3.424,19
I01965,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,4.0823,14
I01965,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4.3931,19
I01965,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,4.5094,13
I01965,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,4.5319,19
I01965,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,3.9864,14
I01965,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,4.4121,12
I01965,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,4.2515,19
I01965,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.3263,19
I01965,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,2.6333,19
I01965,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3.6406,19
I01965,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,4.6313,13
I01965,RWJ,STOCKPORT NHS FOUNDATION TRUST,3.7598,13
I01965,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,5.1193,19
I01965,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,4.9788,19
I01965,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,4.483,19
I01965,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,4.3754,19
I01965,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,3.5922,12
I01965,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,4.7432,13
I01965,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,3.2622,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.9369,13
I01965,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,4.658,19
I01965,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,3.2429,13
I01965,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,5.514,19
I01965,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4.9621,12
I01965,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,2.8448,19
I01965,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5.525,19
I01965,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,4.622,19
I01965,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3.8591,19
I01965,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,4.7975,12
I01965,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.5467,19
I01965,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,3.9903,19
I01965,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,3.9813,19
I01965,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,4.7947,19
I01965,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,6.1423,19
I01965,RBK,WALSALL HEALTHCARE NHS TRUST,4.4341,14
I01965,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,4.6881,19
I01965,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,4.917,12
I01965,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,4.4389,19
I01965,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,3.9976,19
I01965,RA3,WESTON AREA HEALTH NHS TRUST,4.0303,19
I01965,RKE,WHITTINGTON HEALTH NHS TRUST,4.1965,19
I01965,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5.4613,19
I01965,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,3.5754,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4.1944,13
I01965,RLQ,WYE VALLEY NHS TRUST,2.9652,19
I01965,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,2.9815,19
I01965,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3.0733,12
