INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,IN_HOSPITAL_NUMERATOR,OUT_HOSPITAL_NUMERATOR,IN_HOSPITAL_RATE,OUT_HOSPITAL_RATE
I00733,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1550,1160,390,75,25
I00733,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3035,2040,1000,67,33
I00733,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2120,1555,565,73,27
I00733,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2265,1440,820,64,36
I00733,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2280,1615,670,71,29
I00733,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2645,1875,770,71,29
I00733,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1210,795,415,66,34
I00733,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1990,1345,645,68,32
I00733,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1705,1250,455,73,27
I00733,RNZ,"SALISBURY NHS FOUNDATION TRUST",1040,790,250,76,24
I00733,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2025,1455,575,72,28
I00733,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3570,2630,940,74,26
I00733,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1965,1355,610,69,31
I00733,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2765,1680,1085,61,39
I00733,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2650,1845,810,70,31
I00733,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3170,2345,825,74,26
I00733,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1220,755,465,62,38
I00733,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2250,1540,710,68,32
I00733,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1325,825,500,62,38
I00733,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1975,1520,455,77,23
I00733,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2385,1685,700,71,29
I00733,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1760,1330,430,76,24
I00733,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1940,1385,555,71,29
I00733,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1305,910,395,70,30
I00733,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1830,1235,595,67,33
I00733,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2325,1660,665,71,29
I00733,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1070,800,265,75,25
I00733,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2525,1790,735,71,29
I00733,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1610,1200,410,75,25
I00733,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1630,1025,600,63,37
I00733,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1500,1005,495,67,33
I00733,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1985,1500,485,76,24
I00733,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2645,1965,685,74,26
I00733,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1735,1180,550,68,32
I00733,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3540,2150,1390,61,39
I00733,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1255,890,365,71,29
I00733,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2755,2050,705,74,26
I00733,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7230,5025,2205,70,30
I00733,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1720,1310,410,76,24
I00733,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2865,1930,935,67,33
I00733,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4425,3230,1195,73,27
I00733,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4385,2845,1540,65,35
I00733,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1825,1185,640,65,35
I00733,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4385,3120,1260,71,29
I00733,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2565,1725,845,67,33
I00733,RBK,"WALSALL HEALTHCARE NHS TRUST",1525,1005,520,66,34
I00733,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1325,930,395,70,30
I00733,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2080,1465,615,70,30
I00733,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1460,930,530,64,36
I00733,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3115,2115,995,68,32
I00733,RA3,"WESTON AREA HEALTH NHS TRUST",855,565,290,66,34
I00733,RKE,"WHITTINGTON HEALTH NHS TRUST",600,430,170,72,28
I00733,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2245,1625,625,72,28
I00733,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2880,1870,1010,65,35
I00733,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1770,1210,560,68,32
I00733,RLQ,"WYE VALLEY NHS TRUST",1240,835,410,67,33
I00733,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1030,680,350,66,34
I00733,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3140,2125,1020,68,32
