INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1.1763,1,29345,1090,925,0.9015,1.1058,0.8775,1.1397
I00699,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,0.9059,2,67400,2195,2420,0.9384,1.0644,0.8865,1.1281
I00699,RJN,EAST CHESHIRE NHS TRUST,1.138,2,19600,910,800,0.8943,1.1142,0.8753,1.1425
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1.0854,2,109435,4035,3720,0.9501,1.0517,0.8885,1.1255
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1.0365,2,85580,2660,2570,0.9401,1.0625,0.8868,1.1276
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1.0977,2,110495,4385,3995,0.9518,1.0499,0.8888,1.1251
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,1.0974,2,63275,2520,2295,0.9368,1.0662,0.8862,1.1285
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,0.9765,2,64220,1915,1960,0.9316,1.0718,0.8851,1.1298
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,0.9649,2,130080,3555,3685,0.9499,1.0519,0.8885,1.1255
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1.0482,2,32855,1385,1325,0.9172,1.0879,0.8817,1.1341
I00699,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1.1172,2,24250,1095,980,0.9042,1.1027,0.8782,1.1386
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0731,2,91265,3005,2800,0.9426,1.0598,0.8873,1.1271
I00699,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,0.9105,2,63280,1720,1890,0.9304,1.0731,0.8848,1.1301
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.7335,3,95290,1450,1980,0.932,1.0714,0.8852,1.1297
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0108,2,65995,2055,2035,0.9329,1.0704,0.8854,1.1295
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0.9732,2,27515,940,965,0.9035,1.1035,0.878,1.1389
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.786,3,45620,525,670,0.8849,1.1252,0.8723,1.1464
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1.0571,2,85195,3335,3155,0.9459,1.0562,0.8878,1.1263
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.6967,3,109555,2080,2980,0.9444,1.0579,0.8876,1.1267
I00699,R1F,ISLE OF WIGHT NHS TRUST,1.0165,2,17810,845,830,0.8962,1.112,0.8759,1.1417
I00699,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0918,2,33740,1685,1545,0.9232,1.0811,0.8832,1.1322
I00699,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1.0323,2,52575,1700,1645,0.9256,1.0785,0.8838,1.1315
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0.9556,2,114220,3170,3315,0.9472,1.0548,0.8881,1.1261
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,0.7773,3,59705,1150,1480,0.9216,1.083,0.8828,1.1327
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9715,2,79655,2250,2315,0.937,1.0659,0.8862,1.1284
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1.0981,2,123365,4185,3810,0.9507,1.0511,0.8886,1.1253
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,0.9225,2,91820,2225,2415,0.9383,1.0645,0.8865,1.1281
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.8362,3,105870,2540,3040,0.9449,1.0573,0.8877,1.1265
I00699,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0226,2,82380,1725,1685,0.9264,1.0776,0.884,1.1313
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1.0323,2,76835,2355,2280,0.9366,1.0664,0.8861,1.1285
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,0.9338,2,177745,3255,3485,0.9485,1.0535,0.8883,1.1258
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,1.1173,2,55545,1925,1725,0.9272,1.0767,0.8841,1.1311
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1.021,2,51555,1470,1440,0.9205,1.0842,0.8826,1.1331
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1.1302,2,55560,2050,1815,0.929,1.0747,0.8845,1.1305
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1.0582,2,93905,2970,2810,0.9427,1.0597,0.8873,1.127
I00699,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0644,2,48755,1335,1255,0.915,1.0903,0.8812,1.1348
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0922,2,90290,3440,3150,0.9458,1.0563,0.8878,1.1263
I00699,RVJ,NORTH BRISTOL NHS TRUST,0.9079,2,90795,2225,2455,0.9388,1.064,0.8865,1.128
I00699,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,0.9499,2,46440,1755,1845,0.9296,1.074,0.8847,1.1304
I00699,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,0.8645,3,49300,1265,1465,0.9212,1.0834,0.8827,1.1328
I00699,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,0.9615,2,60325,2005,2085,0.9337,1.0695,0.8855,1.1293
I00699,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1.0852,2,82890,2810,2590,0.9404,1.0622,0.8868,1.1276
I00699,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,0.9681,2,75670,1895,1955,0.9316,1.0719,0.8851,1.1298
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1.0006,2,30780,1000,1000,0.9051,1.1017,0.8785,1.1383
I00699,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1.1916,1,59265,2530,2125,0.9343,1.0689,0.8857,1.1291
I00699,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1.0222,2,77800,3095,3030,0.9448,1.0574,0.8876,1.1266
I00699,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1.0671,2,138010,4390,4115,0.9525,1.0491,0.8889,1.125
I00699,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9227,2,119000,3170,3435,0.9481,1.0539,0.8882,1.1259
I00699,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1.0434,2,130495,3875,3715,0.9501,1.0518,0.8885,1.1255
I00699,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,0.8927,2,51320,1550,1735,0.9275,1.0764,0.8842,1.131
I00699,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1.0357,2,83440,3020,2915,0.9437,1.0586,0.8875,1.1268
I00699,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1.1008,2,68840,2045,1860,0.9299,1.0738,0.8847,1.1303
I00699,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,0.9444,2,72160,2305,2445,0.9386,1.0641,0.8865,1.128
I00699,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1.067,2,62685,2215,2075,0.9336,1.0697,0.8855,1.1293
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.82,3,108935,2635,3215,0.9464,1.0557,0.8879,1.1262
I00699,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1.0807,2,50880,1930,1785,0.9284,1.0753,0.8844,1.1307
I00699,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.7829,3,49320,1175,1500,0.9222,1.0823,0.883,1.1325
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1.0037,2,62230,1950,1940,0.9313,1.0722,0.885,1.1299
I00699,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,0.9508,2,49925,1720,1805,0.9289,1.0749,0.8845,1.1306
I00699,RNZ,SALISBURY NHS FOUNDATION TRUST,1.0231,2,37395,1035,1015,0.9057,1.101,0.8787,1.1381
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.0468,2,71015,2060,1970,0.9318,1.0716,0.8851,1.1298
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9946,2,115055,3555,3575,0.9491,1.0528,0.8884,1.1257
I00699,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,0.9378,2,58075,1890,2015,0.9325,1.0708,0.8853,1.1296
I00699,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1.0071,2,72490,2690,2670,0.9413,1.0612,0.887,1.1274
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1.0952,2,86695,2655,2425,0.9384,1.0644,0.8865,1.1281
I00699,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1.0329,2,80275,3110,3010,0.9446,1.0576,0.8876,1.1266
I00699,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.9791,2,36725,1175,1200,0.9132,1.0924,0.8807,1.1354
I00699,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0672,2,58475,2245,2105,0.934,1.0692,0.8856,1.1292
I00699,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,0.9962,2,38455,1335,1340,0.9178,1.0873,0.8819,1.1339
I00699,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8281,3,88950,1955,2360,0.9376,1.0653,0.8863,1.1283
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1.053,2,79785,2335,2220,0.9357,1.0674,0.8859,1.1287
I00699,RWJ,STOCKPORT NHS FOUNDATION TRUST,0.9739,2,55950,1745,1790,0.9286,1.0752,0.8844,1.1307
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.992,2,54025,1945,1960,0.9316,1.0718,0.8851,1.1298
I00699,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1.1558,1,33550,1315,1140,0.9109,1.095,0.8801,1.1362
I00699,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,0.9359,2,58985,1825,1950,0.9315,1.072,0.8851,1.1298
I00699,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1.1205,2,62515,2370,2115,0.9342,1.069,0.8856,1.1291
I00699,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1.0016,2,41220,1065,1065,0.9079,1.0984,0.8793,1.1373
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0.9555,2,106190,2520,2635,0.9409,1.0617,0.8869,1.1275
I00699,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1.118,2,55765,1605,1435,0.9204,1.0843,0.8825,1.1331
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0129,2,49810,1650,1625,0.9251,1.079,0.8837,1.1317
I00699,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1.1512,1,36620,1525,1325,0.9172,1.0879,0.8817,1.1341
I00699,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,0.8962,2,50505,1955,2185,0.9352,1.0679,0.8858,1.1289
I00699,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1.1382,1,70500,2670,2345,0.9374,1.0655,0.8863,1.1283
I00699,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,0.9473,2,46085,1685,1780,0.9283,1.0754,0.8844,1.1307
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1.1001,2,80920,3510,3190,0.9462,1.0559,0.8879,1.1263
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0.7577,3,80755,1210,1595,0.9244,1.0798,0.8835,1.1319
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.9301,2,97090,2815,3025,0.9447,1.0575,0.8876,1.1266
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0.9823,2,272470,7225,7355,0.9644,1.0366,0.8905,1.123
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1.0463,2,83575,1730,1650,0.9257,1.0784,0.8838,1.1315
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0966,2,99395,2850,2600,0.9405,1.0621,0.8869,1.1276
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.953,2,129275,4385,4605,0.9551,1.0464,0.8893,1.1245
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,0.9765,2,157500,4380,4485,0.9545,1.047,0.8892,1.1246
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1.0062,2,51830,1820,1810,0.9289,1.0748,0.8845,1.1306
I00699,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,0.9966,2,147850,4375,4390,0.954,1.0475,0.8891,1.1247
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1.1458,1,73420,2565,2235,0.9359,1.0671,0.886,1.1287
I00699,RBK,WALSALL HEALTHCARE NHS TRUST,1.0679,2,46595,1460,1365,0.9185,1.0865,0.8821,1.1337
I00699,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1.0518,2,45325,1305,1240,0.9145,1.0909,0.8811,1.135
I00699,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.9947,2,61015,2085,2095,0.9339,1.0694,0.8856,1.1292
I00699,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,0.9183,2,37365,1450,1580,0.9241,1.0802,0.8834,1.132
I00699,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,0.9879,2,79480,3015,3050,0.945,1.0572,0.8877,1.1265
I00699,RA3,WESTON AREA HEALTH NHS TRUST,0.9219,2,16575,805,875,0.8987,1.109,0.8767,1.1407
I00699,RKE,WHITTINGTON HEALTH NHS TRUST,0.8154,3,25825,560,690,0.8864,1.1234,0.8728,1.1457
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1.0845,2,65895,2205,2035,0.9329,1.0704,0.8854,1.1295
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1.1407,1,74325,2890,2530,0.9397,1.063,0.8867,1.1277
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1578,1,46000,1750,1510,0.9224,1.082,0.883,1.1325
I00699,RLQ,WYE VALLEY NHS TRUST,1.0326,2,30935,1205,1170,0.912,1.0937,0.8804,1.1358
I00699,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.9537,2,29715,1065,1115,0.91,1.096,0.8799,1.1365
I00699,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.9849,2,89950,3035,3085,0.9453,1.0569,0.8877,1.1265
