INDICATOR_CODE,PROVIDER,PROVIDER_NAME,DENOMINATOR,Q_1_NUMERATOR,Q_2_NUMERATOR,Q_3_NUMERATOR,Q_4_NUMERATOR,Q_5_NUMERATOR,NULL_NUMERATOR,Q_1_RATE,Q_2_RATE,Q_3_RATE,Q_4_RATE,Q_5_RATE,NULL_RATE
I00743,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1596,218,378,316,306,331,47,13.65914787,23.68421053,19.79949875,19.17293233,20.73934837,2.944862155
I00743,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3095,328,515,717,738,767,30,10.59773829,16.63974152,23.16639742,23.84491115,24.7819063,0.969305331
I00743,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,905,*,54,188,282,354,*,*,5.966850829,20.77348066,31.16022099,39.1160221,*
I00743,RCF,AIREDALE NHS FOUNDATION TRUST,1023,163,*,204,337,199,*,15.93352884,*,19.94134897,32.94232649,19.45259042,*
I00743,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1561,157,550,589,233,26,6,10.05765535,35.23382447,37.73222293,14.92632928,1.665598975,0.384368994
I00743,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,1969,71,260,448,547,637,6,3.605891315,13.20467242,22.75266633,27.78059929,32.35144744,0.30472321
I00743,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,1522,82,233,425,409,362,11,5.387647832,15.3088042,27.92378449,26.87253614,23.78449409,0.722733246
I00743,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,1475,43,260,380,297,489,6,2.915254237,17.62711864,25.76271186,20.13559322,33.15254237,0.406779661
I00743,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,1155,124,144,158,237,483,9,10.73593074,12.46753247,13.67965368,20.51948052,41.81818182,0.779220779
I00743,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1973,311,542,424,*,390,*,15.76279777,27.47085656,21.49011657,*,19.76685251,*
I00743,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2237,239,544,619,552,262,21,10.68395172,24.31828342,27.67098793,24.67590523,11.71211444,0.938757264
I00743,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,1597,*,63,250,290,957,*,*,3.944896681,15.65435191,18.15904822,59.92485911,*
I00743,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,2156,182,440,488,448,585,13,8.441558442,20.40816327,22.63450835,20.77922078,27.13358071,0.60296846
I00743,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,1152,499,297,203,*,79,*,43.31597222,25.78125,17.62152778,*,6.857638889,*
I00743,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2169,314,793,822,200,24,16,14.47671738,36.56062702,37.89764869,9.220839096,1.106500692,0.737667128
I00743,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2030,1147,293,246,213,116,15,56.50246305,14.43349754,12.1182266,10.49261084,5.714285714,0.738916256
I00743,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3163,582,958,724,608,244,47,18.40025292,30.28770155,22.88966171,19.22225735,7.714195384,1.485931078
I00743,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1436,466,496,301,118,*,*,32.45125348,34.54038997,20.96100279,8.217270195,*,*
I00743,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1496,587,406,228,196,69,10,39.23796791,27.13903743,15.24064171,13.10160428,4.612299465,0.668449198
I00743,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1342,242,377,269,262,*,*,18.03278689,28.0923994,20.04470939,19.52309985,*,*
I00743,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,951,67,334,224,172,118,36,7.045215563,35.12092534,23.55415352,18.08622503,12.40799159,3.785488959
I00743,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,1769,248,324,404,482,303,8,14.0192199,18.31543245,22.83776145,27.24703222,17.12832109,0.4522329
I00743,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1445,288,367,439,305,*,*,19.93079585,25.39792388,30.38062284,21.10726644,*,*
I00743,RGQ,IPSWICH HOSPITAL NHS TRUST,1787,206,199,333,618,417,14,11.52770006,11.13598209,18.6345831,34.58310017,23.33519866,0.783435926
I00743,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1275,*,134,354,563,214,*,*,10.50980392,27.76470588,44.15686275,16.78431373,*
I00743,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2069,47,244,355,624,763,36,2.271628806,11.79313678,17.15804737,30.15949734,36.8777187,1.739971
I00743,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1778,144,287,582,526,230,9,8.098987627,16.14173228,32.73340832,29.58380202,12.93588301,0.506186727
I00743,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2853,320,453,618,632,791,39,11.21626358,15.87802313,21.66140904,22.15212057,27.72520154,1.366982124
I00743,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3531,1302,634,660,476,411,48,36.87340697,17.95525347,18.69158879,13.4806004,11.63976211,1.359388275
I00743,RHU,PORTSMOUTH HOSPITALS NHS TRUST,3077,459,507,553,696,842,20,14.91712707,16.47708807,17.9720507,22.61943451,27.36431589,0.64998375
I00743,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2133,83,259,379,389,965,58,3.891233005,12.14252227,17.76840131,18.23722457,45.24144398,2.719174871
I00743,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1363,392,540,162,111,95,63,28.76008804,39.61848863,11.88554659,8.14380044,6.969919296,4.622157007
I00743,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2375,725,779,354,308,174,35,30.52631579,32.8,14.90526316,12.96842105,7.326315789,1.473684211
I00743,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1208,221,381,293,208,*,*,18.29470199,31.5397351,24.25496689,17.21854305,*,*
I00743,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,1828,151,465,472,328,367,45,8.260393873,25.43763676,25.82056893,17.94310722,20.07658643,2.461706783
I00743,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,1170,7,107,224,384,441,7,0.598290598,9.145299145,19.14529915,32.82051282,37.69230769,0.598290598
I00743,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,893,*,218,203,243,168,*,*,24.41209406,22.73236282,27.21164614,18.81298992,*
I00743,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,3357,980,711,661,689,267,49,29.19273161,21.17962466,19.69019958,20.52427763,7.953529937,1.45963658
I00743,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,1336,122,254,324,410,220,6,9.131736527,19.01197605,24.25149701,30.68862275,16.46706587,0.449101796
I00743,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,2234,583,462,510,434,229,16,26.09668756,20.68039391,22.82900627,19.42703671,10.25067144,0.716204118
I00743,RJN,EAST CHESHIRE NHS TRUST,1043,*,124,198,197,450,*,*,11.88878236,18.98370086,18.88782359,43.14477469,*
I00743,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1446,249,163,168,265,326,275,17.21991701,11.2724758,11.61825726,18.3264177,22.54495159,19.01798064
I00743,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2982,603,662,409,609,627,72,20.22132797,22.19986586,13.7156271,20.42253521,21.02615694,2.414486922
I00743,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1841,565,605,328,233,101,9,30.68984248,32.86257469,17.81640413,12.65616513,5.486148832,0.488864747
I00743,RK9,PLYMOUTH HOSPITALS NHS TRUST,2366,348,658,609,544,182,25,14.70836855,27.81065089,25.73964497,22.99239222,7.692307692,1.056635672
I00743,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2691,572,612,534,561,384,28,21.25603865,22.74247492,19.84392419,20.84726867,14.26978818,1.040505388
I00743,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,539,241,186,54,40,6,12,44.71243043,34.50834879,10.01855288,7.421150278,1.113172542,2.226345083
I00743,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2203,888,450,342,311,185,27,40.30867,20.42669088,15.52428507,14.11711303,8.397639582,1.225601453
I00743,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,2073,906,576,274,241,68,8,43.70477569,27.78581766,13.21755909,11.62566329,3.28027014,0.385914134
I00743,RLQ,WYE VALLEY NHS TRUST,1020,68,110,442,245,43,112,6.666666667,10.78431373,43.33333333,24.01960784,4.215686275,10.98039216
I00743,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1035,177,303,263,165,120,7,17.10144928,29.27536232,25.41062802,15.94202899,11.5942029,0.676328502
I00743,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3154,208,566,882,883,588,27,6.594800254,17.94546607,27.96448954,27.99619531,18.64299302,0.856055802
I00743,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,1755,529,228,269,291,406,32,30.14245014,12.99145299,15.32763533,16.58119658,23.13390313,1.823361823
I00743,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,1503,708,373,187,138,*,*,47.10578842,24.8170326,12.4417831,9.181636727,*,*
I00743,RMC,BOLTON NHS FOUNDATION TRUST,1757,817,382,212,184,121,41,46.49971542,21.74160501,12.06602163,10.47239613,6.886738759,2.333523051
I00743,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,1412,568,439,201,145,*,*,40.2266289,31.09065156,14.23512748,10.26912181,*,*
I00743,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1731,159,228,296,511,526,11,9.185441941,13.17157712,17.09994223,29.52050838,30.3870595,0.635470826
I00743,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1885,*,220,302,400,897,*,*,11.67108753,16.02122016,21.22015915,47.5862069,*
I00743,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1471,*,366,297,370,284,*,*,24.88103331,20.1903467,25.15295717,19.30659415,*
I00743,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2362,677,586,340,429,317,13,28.66215072,24.80948349,14.39458086,18.16257409,13.42082981,0.550381033
I00743,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,1718,342,411,409,359,169,28,19.90686845,23.92316647,23.80675204,20.89639115,9.83701979,1.629802095
I00743,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1480,207,352,313,273,325,10,13.98648649,23.78378378,21.14864865,18.44594595,21.95945946,0.675675676
I00743,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1819,229,342,335,397,484,32,12.5893348,18.80153931,18.41671248,21.82517867,26.60802639,1.759208356
I00743,RNZ,SALISBURY NHS FOUNDATION TRUST,1105,32,76,362,357,264,14,2.895927602,6.877828054,32.760181,32.30769231,23.89140271,1.266968326
I00743,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,2807,994,714,578,437,72,12,35.41147132,25.43640898,20.5913787,15.5682223,2.565016031,0.427502672
I00743,RPA,MEDWAY NHS FOUNDATION TRUST,1604,284,453,318,281,262,6,17.70573566,28.24189526,19.82543641,17.51870324,16.33416459,0.374064838
I00743,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1999,1256,309,189,189,34,22,62.83141571,15.45772886,9.454727364,9.454727364,1.700850425,1.100550275
I00743,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1690,31,186,414,537,516,6,1.834319527,11.00591716,24.49704142,31.77514793,30.53254438,0.355029586
I00743,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,583,76,183,149,123,12,40,13.03602058,31.38936535,25.55746141,21.09777015,2.058319039,6.861063465
I00743,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,677,*,73,213,129,248,*,*,10.78286558,31.46233383,19.05465288,36.63220089,*
I00743,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1407,20,448,258,287,384,10,1.421464108,31.84079602,18.33688699,20.39800995,27.29211087,0.710732054
I00743,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,590,477,79,*,*,*,27,80.84745763,13.38983051,*,*,*,4.576271186
I00743,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,4505,1609,787,669,689,702,49,35.71587125,17.46947836,14.85016648,15.29411765,15.5826859,1.087680355
I00743,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1510,578,459,143,255,*,*,38.2781457,30.39735099,9.470198675,16.88741722,*,*
I00743,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3982,1348,795,561,781,438,59,33.85233551,19.96484179,14.08839779,19.61325967,10.99949774,1.481667504
I00743,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1724,658,469,226,220,144,7,38.16705336,27.20417633,13.10904872,12.76102088,8.352668213,0.406032483
I00743,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2539,1034,541,590,220,111,43,40.72469476,21.30760142,23.23749508,8.664828673,4.371799921,1.69358015
I00743,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1122,331,352,178,110,84,67,29.50089127,31.37254902,15.86452763,9.803921569,7.486631016,5.971479501
I00743,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2541,945,505,334,384,325,48,37.19008264,19.87406533,13.14443133,15.11216057,12.79024006,1.889020071
I00743,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2970,228,330,775,775,842,20,7.676767677,11.11111111,26.09427609,26.09427609,28.35016835,0.673400673
I00743,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3158,753,793,593,558,450,11,23.84420519,25.11082964,18.77770741,17.66941102,14.24952502,0.348321723
I00743,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,2965,482,578,737,558,592,18,16.25632378,19.49409781,24.85666105,18.81956155,19.96627319,0.607082631
I00743,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,3254,209,284,561,833,1310,57,6.422864167,8.72771973,17.24031961,25.59926245,40.25814382,1.751690227
I00743,RTK,ASHFORD AND ST. PETER'S HOSPITALS NHS FOUNDATION TRUST,1656,12,144,326,336,805,33,0.724637681,8.695652174,19.68599034,20.28985507,48.61111111,1.992753623
I00743,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1775,18,155,483,459,648,12,1.014084507,8.732394366,27.21126761,25.85915493,36.50704225,0.676056338
I00743,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,2867,954,508,384,619,366,36,33.27520056,17.7188699,13.39379142,21.59051273,12.76595745,1.255667946
I00743,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1906,340,337,484,477,259,9,17.83840504,17.68100735,25.39349423,25.02623295,13.58866737,0.472193075
I00743,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,1884,224,595,601,279,174,11,11.8895966,31.58174098,31.90021231,14.8089172,9.23566879,0.583864119
I00743,RVJ,NORTH BRISTOL NHS TRUST,2103,206,501,401,357,604,34,9.795530195,23.82310984,19.0679981,16.97574893,28.72087494,1.616737993
I00743,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,2049,151,405,602,514,324,53,7.369448511,19.76573939,29.38018546,25.08540752,15.81259151,2.586627623
I00743,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1995,38,288,380,459,805,25,1.904761905,14.43609023,19.04761905,23.0075188,40.35087719,1.253132832
I00743,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3844,633,781,1066,1060,282,22,16.46722164,20.31737773,27.73152966,27.57544225,7.336108221,0.572320499
I00743,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1947,796,399,308,209,220,15,40.88341037,20.49306626,15.81920904,10.73446328,11.29943503,0.770416025
I00743,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1364,170,317,325,336,201,15,12.46334311,23.24046921,23.82697947,24.63343109,14.73607038,1.099706745
I00743,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1983,801,480,280,230,144,48,40.39334342,24.20574887,14.12002017,11.598588,7.26172466,2.420574887
I00743,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,4102,1818,894,703,439,208,40,44.31984398,21.79424671,17.13798147,10.70209654,5.070697221,0.975134081
I00743,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,3331,1061,475,587,600,590,18,31.85229661,14.25998199,17.62233563,18.01260883,17.71239868,0.540378265
I00743,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3538,538,729,949,854,462,6,15.20633126,20.6048615,26.82306388,24.13793103,13.05822499,0.169587337
I00743,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4498,670,888,794,971,1104,71,14.89550912,19.7421076,17.65228991,21.58737217,24.54424189,1.578479324
I00743,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2145,65,186,458,618,807,11,3.03030303,8.671328671,21.35198135,28.81118881,37.62237762,0.512820513
I00743,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2067,8,246,511,432,864,6,0.387034349,11.90130624,24.72181906,20.89985486,41.79970972,0.290275762
I00743,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2379,71,316,632,536,810,14,2.984447247,13.28289197,26.56578394,22.53047499,34.04791929,0.588482556
I00743,RWJ,STOCKPORT NHS FOUNDATION TRUST,1700,284,313,334,325,435,9,16.70588235,18.41176471,19.64705882,19.11764706,25.58823529,0.529411765
I00743,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2709,284,346,749,807,509,14,10.48357327,12.77224068,27.64857881,29.78959025,18.78922111,0.516795866
I00743,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1698,535,263,193,377,288,42,31.50765607,15.48881037,11.36631331,22.20259128,16.96113074,2.473498233
I00743,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2320,580,576,396,465,291,12,25,24.82758621,17.06896552,20.04310345,12.54310345,0.517241379
I00743,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,4056,951,799,768,721,780,37,23.44674556,19.69921105,18.93491124,17.77613412,19.23076923,0.912228797
I00743,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2771,389,783,742,611,237,9,14.03825334,28.25694695,26.7773367,22.04980152,8.552869,0.324792494
I00743,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,2895,899,813,510,502,157,14,31.05354059,28.08290155,17.61658031,17.3402418,5.423143351,0.483592401
I00743,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2360,267,480,576,466,532,39,11.31355932,20.33898305,24.40677966,19.74576271,22.54237288,1.652542373
I00743,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2184,1373,458,242,67,13,31,62.86630037,20.97069597,11.08058608,3.067765568,0.595238095,1.419413919
I00743,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,2413,652,512,510,445,275,19,27.02030667,21.21840033,21.13551596,18.44177373,11.39660174,0.787401575
I00743,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,2310,485,407,381,564,441,32,20.995671,17.61904762,16.49350649,24.41558442,19.09090909,1.385281385
I00743,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,3139,875,1002,567,311,370,14,27.87511946,31.92099395,18.06307741,9.90761389,11.78719337,0.446001911
I00743,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1661,*,216,216,285,922,*,*,13.00421433,13.00421433,17.15833835,55.50872968,*
I00743,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2658,1073,621,325,446,176,17,40.36869827,23.36343115,12.22723853,16.77953348,6.62151994,0.639578631
I00743,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,2515,218,475,766,473,306,277,8.667992048,18.88667992,30.45725646,18.80715706,12.16699801,11.0139165
I00743,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2302,631,748,445,259,120,99,27.410947,32.49348393,19.33101651,11.25108601,5.212858384,4.300608167
I00743,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,2930,201,478,960,769,505,17,6.860068259,16.31399317,32.76450512,26.24573379,17.23549488,0.580204778
