INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",5.5167,19
I01965,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",2.9546,19
I01965,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4.6530,13
I01965,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",3.8244,11
I01965,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3.4544,19
I01965,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.5979,13
I01965,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.8938,19
I01965,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.9471,19
I01965,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3.5006,12
I01965,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.9690,19
I01965,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",4.9255,19
I01965,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",5.2211,19
I01965,R1F,"ISLE OF WIGHT NHS TRUST",4.6794,13
I01965,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.6673,19
I01965,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",4.3949,13
I01965,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.3623,19
I01965,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3.5824,19
I01965,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",5.5274,19
I01965,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3.8377,19
I01965,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",3.1836,13
I01965,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",4.6549,19
I01965,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.0406,13
I01965,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.3166,19
I01965,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",5.1307,19
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",4.3287,19
I01965,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",5.4693,12
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.0959,19
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",4.4475,13
I01965,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.3843,14
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.9265,19
I01965,RVJ,"NORTH BRISTOL NHS TRUST",4.1997,19
I01965,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3.7982,13
I01965,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",4.0944,19
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",5.4501,19
I01965,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2.9333,19
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",4.6026,19
I01965,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.2248,19
I01965,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",3.8175,19
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.2535,19
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.7398,19
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.2210,19
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.8807,13
I01965,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",3.2505,18
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",4.0713,19
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.5077,19
I01965,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",4.9355,12
I01965,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.7846,13
I01965,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",4.9375,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",4.5464,19
I01965,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",4.7200,19
I01965,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.4145,13
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",5.8299,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.7710,19
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.2693,13
I01965,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",5.1297,19
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.3405,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.8613,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",4.3105,13
I01965,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.8570,19
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.4157,19
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.5343,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.1198,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.1501,19
I01965,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.9603,19
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.8034,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.1703,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",4.8355,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.4377,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.6046,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.7432,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.8526,13
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.4479,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.9850,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",5.2967,13
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.3941,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.6629,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.9117,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.8880,19
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",5.9924,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.9519,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2.7482,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.9184,12
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.8851,19
I01965,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",3.8735,19
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4.0525,19
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.0962,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",5.3878,19
I01965,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",6.2179,19
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",4.3358,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.9531,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",5.0797,15
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.1857,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.2827,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",4.9430,19
I01965,RKE,"WHITTINGTON HEALTH NHS TRUST",3.7291,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.3818,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.7694,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4.4487,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.2795,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.3170,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.5717,12
