INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,2,ADMIMETH_2,0,,,0,
I00699,2,ADMIMETH_3,0,,,0,
I00699,2,AGE_GROUP_1,-4.2876,0.1752,599.0291,1,0
I00699,2,AGE_GROUP_2,-3.7354,0.1704,480.4893,1,0
I00699,2,AGE_GROUP_3,-3.4073,0.2059,273.907,1,0
I00699,2,AGE_GROUP_4,-2.6977,0.203,176.5406,1,0
I00699,2,AGE_GROUP_5,-3.0481,0.1911,254.3588,1,0
I00699,2,AGE_GROUP_6,-2.9064,0.1547,353.1926,1,0
I00699,2,AGE_GROUP_7,-2.7121,0.1283,446.9065,1,0
I00699,2,AGE_GROUP_8,-2.2401,0.0923,589.3381,1,0
I00699,2,AGE_GROUP_9,-2.134,0.0815,685.8714,1,0
I00699,2,AGE_GROUP_10,-1.7908,0.0605,874.8228,1,0
I00699,2,AGE_GROUP_11,-1.5204,0.0438,1204.7706,1,0
I00699,2,AGE_GROUP_12,-1.4142,0.0369,1467.141,1,0
I00699,2,AGE_GROUP_13,-1.1789,0.0309,1455.2613,1,0
I00699,2,AGE_GROUP_14,-1.024,0.0265,1489.6178,1,0
I00699,2,AGE_GROUP_15,-0.8005,0.0224,1281.643,1,0
I00699,2,AGE_GROUP_16,-0.5796,0.0207,785.659,1,0
I00699,2,AGE_GROUP_17,-0.3338,0.0194,296.64,1,0
I00699,2,AGE_GROUP_18,0,,,0,
I00699,2,AGE_GROUP_19,0.3458,0.0185,348.3819,1,0
I00699,2,AGE_GROUP_20,0.7019,0.0196,1287.1947,1,0
I00699,2,AGE_GROUP_21,0,,,0,
I00699,2,CHARLSON_INDEX_1,0,,,0,
I00699,2,CHARLSON_INDEX_2,0.0449,0.0235,3.6711,1,0.0554
I00699,2,CHARLSON_INDEX_3,0.5615,0.0163,1188.5382,1,0
I00699,2,GENDER_1,0,,,0,
I00699,2,GENDER_2,0.0365,0.011,10.9221,1,0.001
I00699,2,GENDER_3,0,,,0,
I00699,2,Intercept,-1.3873,0.0207,4482.4635,1,0
I00699,2,YEAR_INDEX_1,0,,,0,
I00699,2,YEAR_INDEX_2,0.0991,0.0129,58.7616,1,0
I00699,2,YEAR_INDEX_3,0.1533,0.0137,125.4876,1,0
I00699,3,ADMIMETH_1,-0.249,0.252,0.9763,1,0.3231
I00699,3,ADMIMETH_2,0,,,0,
I00699,3,ADMIMETH_3,0,,,0,
I00699,3,AGE_GROUP_1,-0.0047,1.0965,0,1,0.9966
I00699,3,AGE_GROUP_2,0,,,0,
I00699,3,AGE_GROUP_3,-0.7994,1.0961,0.532,1,0.4658
I00699,3,AGE_GROUP_4,0.4474,1.0973,0.1663,1,0.6834
I00699,3,AGE_GROUP_5,0.9513,1.0986,0.7498,1,0.3865
I00699,3,AGE_GROUP_6,-10.5543,324.5248,0.0011,1,0.9741
I00699,3,AGE_GROUP_7,0.8455,1.099,0.5919,1,0.4417
I00699,3,AGE_GROUP_8,2.0768,0.6768,9.4156,1,0.0022
I00699,3,AGE_GROUP_9,-10.5836,280.4677,0.0014,1,0.9699
I00699,3,AGE_GROUP_10,2.4909,0.5769,18.6426,1,0
I00699,3,AGE_GROUP_11,2.5425,0.5469,21.6083,1,0
I00699,3,AGE_GROUP_12,2.876,0.5083,32.0186,1,0
I00699,3,AGE_GROUP_13,3.1646,0.4896,41.7717,1,0
I00699,3,AGE_GROUP_14,3.3193,0.4841,47.008,1,0
I00699,3,AGE_GROUP_15,3.3036,0.4744,48.4983,1,0
I00699,3,AGE_GROUP_16,3.4104,0.4712,52.3911,1,0
I00699,3,AGE_GROUP_17,3.567,0.4683,58.0219,1,0
I00699,3,AGE_GROUP_18,3.8505,0.4657,68.3776,1,0
I00699,3,AGE_GROUP_19,4.2002,0.4646,81.7474,1,0
I00699,3,AGE_GROUP_20,4.8387,0.4651,108.2139,1,0
I00699,3,AGE_GROUP_21,0,,,0,
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,0.2247,0.1602,1.9691,1,0.1605
I00699,3,CHARLSON_INDEX_3,0.9285,0.1131,67.4376,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,0.0356,0.0796,0.2003,1,0.6545
I00699,3,GENDER_3,0,,,0,
I00699,3,Intercept,-6.525,0.4531,207.4052,1,0
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,0.1631,0.0949,2.9515,1,0.0858
I00699,3,YEAR_INDEX_3,0.2676,0.0959,7.7927,1,0.0052
I00699,4,ADMIMETH_1,-1.363,0.3108,19.2275,1,0
I00699,4,ADMIMETH_2,0,,,0,
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_2,-13.7236,522.2348,0.0007,1,0.979
I00699,4,AGE_GROUP_3,-13.7967,802.744,0.0003,1,0.9863
I00699,4,AGE_GROUP_4,-0.0129,1.0671,0.0001,1,0.9903
I00699,4,AGE_GROUP_5,1.1437,0.6869,2.7722,1,0.0959
I00699,4,AGE_GROUP_6,-13.7353,906.5305,0.0002,1,0.9879
I00699,4,AGE_GROUP_7,0.5585,0.7955,0.4929,1,0.4826
I00699,4,AGE_GROUP_8,1.129,0.6218,3.2968,1,0.0694
I00699,4,AGE_GROUP_9,1.2,0.5818,4.2546,1,0.0391
I00699,4,AGE_GROUP_10,0.6454,0.6248,1.0671,1,0.3016
I00699,4,AGE_GROUP_11,0.8838,0.5331,2.7482,1,0.0974
I00699,4,AGE_GROUP_12,1.4022,0.448,9.7975,1,0.0017
I00699,4,AGE_GROUP_13,1.8716,0.4212,19.7424,1,0
I00699,4,AGE_GROUP_14,2.0709,0.4104,25.4638,1,0
I00699,4,AGE_GROUP_15,1.8929,0.4083,21.4906,1,0
I00699,4,AGE_GROUP_16,2.1732,0.4035,29.011,1,0
I00699,4,AGE_GROUP_17,2.4829,0.4,38.537,1,0
I00699,4,AGE_GROUP_18,2.4068,0.4009,36.0453,1,0
I00699,4,AGE_GROUP_19,2.3292,0.411,32.1219,1,0
I00699,4,AGE_GROUP_20,2.9982,0.416,51.9318,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.6612,0.1991,11.0358,1,0.0009
I00699,4,CHARLSON_INDEX_3,1.2268,0.1713,51.3145,1,0
I00699,4,GENDER_1,0.34,0.1037,10.746,1,0.001
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-5.7809,0.3682,246.4864,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.0854,0.1227,0.4841,1,0.4866
I00699,4,YEAR_INDEX_3,0.1049,0.1269,0.6834,1,0.4084
I00699,5,ADMIMETH_1,-1.3576,0.251,29.2434,1,0
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.4113,0.2012,4.1789,1,0.0409
I00699,5,CHARLSON_INDEX_3,1.5298,0.1615,89.6954,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.25,0.1451,2.9655,1,0.0851
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-3.8163,0.1772,463.9313,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-0.2286,0.1715,1.7759,1,0.1827
I00699,5,YEAR_INDEX_3,0.2485,0.1535,2.6211,1,0.1055
I00699,6,ADMIMETH_1,-0.0113,0.1831,0.0038,1,0.9507
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,0.4045,0.3959,1.0442,1,0.3068
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_3,-12.856,310.7276,0.0017,1,0.967
I00699,6,AGE_GROUP_4,-12.5357,468.6246,0.0007,1,0.9787
I00699,6,AGE_GROUP_5,0.7873,0.6159,1.6337,1,0.2012
I00699,6,AGE_GROUP_6,1.1857,0.5442,4.7475,1,0.0293
I00699,6,AGE_GROUP_7,1.7324,0.4614,14.0956,1,0.0002
I00699,6,AGE_GROUP_8,1.1067,0.6162,3.2256,1,0.0725
I00699,6,AGE_GROUP_9,2.3228,0.3975,34.1465,1,0
I00699,6,AGE_GROUP_10,2.0884,0.4362,22.9251,1,0
I00699,6,AGE_GROUP_11,2.5965,0.3461,56.2763,1,0
I00699,6,AGE_GROUP_12,3.3265,0.2834,137.7645,1,0
I00699,6,AGE_GROUP_13,3.7059,0.2682,190.9618,1,0
I00699,6,AGE_GROUP_14,3.7445,0.2681,195.0236,1,0
I00699,6,AGE_GROUP_15,4.0584,0.2569,249.4692,1,0
I00699,6,AGE_GROUP_16,4.1631,0.2582,259.9536,1,0
I00699,6,AGE_GROUP_17,4.4163,0.253,304.636,1,0
I00699,6,AGE_GROUP_18,4.7528,0.2493,363.5186,1,0
I00699,6,AGE_GROUP_19,5.1124,0.2478,425.8132,1,0
I00699,6,AGE_GROUP_20,5.5956,0.2478,510.0427,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.3318,0.1446,5.2658,1,0.0217
I00699,6,CHARLSON_INDEX_3,1.6439,0.1046,247.218,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.0963,0.0738,1.7044,1,0.1917
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-9.068,0.2207,1688.0124,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.039,0.0889,0.1921,1,0.6611
I00699,6,YEAR_INDEX_3,0.1094,0.0875,1.563,1,0.2112
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.876,0.0582,2444.9673,1,0
I00699,7,AGE_GROUP_1,-13.644,1489.7755,0.0001,1,0.9927
I00699,7,AGE_GROUP_2,-13.7469,440.0198,0.001,1,0.9751
I00699,7,AGE_GROUP_3,-1.1315,1.0484,1.1648,1,0.2805
I00699,7,AGE_GROUP_4,-13.2594,326.4419,0.0016,1,0.9676
I00699,7,AGE_GROUP_5,-13.3323,247.7652,0.0029,1,0.9571
I00699,7,AGE_GROUP_6,-1.2916,0.7275,3.1517,1,0.0758
I00699,7,AGE_GROUP_7,-0.8983,0.5243,2.9353,1,0.0867
I00699,7,AGE_GROUP_8,-0.9717,0.3738,6.758,1,0.0093
I00699,7,AGE_GROUP_9,-0.7638,0.2496,9.3636,1,0.0022
I00699,7,AGE_GROUP_10,-0.6323,0.179,12.4784,1,0.0004
I00699,7,AGE_GROUP_11,-0.7196,0.1282,31.5276,1,0
I00699,7,AGE_GROUP_12,-0.5775,0.1011,32.6359,1,0
I00699,7,AGE_GROUP_13,-0.5501,0.0922,35.6141,1,0
I00699,7,AGE_GROUP_14,-0.2708,0.0839,10.4276,1,0.0012
I00699,7,AGE_GROUP_15,0,,,0,
I00699,7,AGE_GROUP_16,0.0293,0.0834,0.1234,1,0.7254
I00699,7,AGE_GROUP_17,0.2533,0.0887,8.1592,1,0.0043
I00699,7,AGE_GROUP_18,0.5673,0.0976,33.8146,1,0
I00699,7,AGE_GROUP_19,0.6556,0.1159,31.9857,1,0
I00699,7,AGE_GROUP_20,1.1427,0.1569,53.0707,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.1627,0.0789,4.2519,1,0.0392
I00699,7,CHARLSON_INDEX_3,0.944,0.0538,308.4001,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,-0.0629,0.0537,1.3715,1,0.2415
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.7395,0.0892,2821.5386,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0538,0.0575,0.8777,1,0.3488
I00699,7,YEAR_INDEX_3,0.0413,0.0577,0.5112,1,0.4746
I00699,8,ADMIMETH_1,-2.0796,0.0475,1913.2369,1,0
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,0,,,0,
I00699,8,AGE_GROUP_6,-10.6462,132.7786,0.0064,1,0.9361
I00699,8,AGE_GROUP_7,-1.2535,1.0527,1.4178,1,0.2338
I00699,8,AGE_GROUP_8,0.4562,0.4371,1.0891,1,0.2967
I00699,8,AGE_GROUP_9,-0.7864,0.3327,5.585,1,0.0181
I00699,8,AGE_GROUP_10,-0.4503,0.2032,4.9093,1,0.0267
I00699,8,AGE_GROUP_11,-0.3179,0.131,5.8856,1,0.0153
I00699,8,AGE_GROUP_12,-0.0714,0.0901,0.6276,1,0.4282
I00699,8,AGE_GROUP_13,-0.0412,0.0753,0.2987,1,0.5847
I00699,8,AGE_GROUP_14,-0.0065,0.0662,0.0097,1,0.9216
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,0.1095,0.0594,3.3917,1,0.0655
I00699,8,AGE_GROUP_17,0.2343,0.0605,14.9871,1,0.0001
I00699,8,AGE_GROUP_18,0.5165,0.0631,67.0113,1,0
I00699,8,AGE_GROUP_19,0.7163,0.0708,102.4124,1,0
I00699,8,AGE_GROUP_20,0.7972,0.0903,78.0223,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.1569,0.0627,6.2626,1,0.0123
I00699,8,CHARLSON_INDEX_3,1.1887,0.0409,845.1558,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0035,0.0373,0.0089,1,0.925
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-1.7767,0.06,875.7187,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0197,0.0419,0.2202,1,0.6389
I00699,8,YEAR_INDEX_3,0.0523,0.0418,1.5651,1,0.2109
I00699,9,ADMIMETH_1,-2.3461,0.0602,1518.7254,1,0
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,0,,,0,
I00699,9,AGE_GROUP_5,-1.0848,1.1198,0.9384,1,0.3327
I00699,9,AGE_GROUP_6,0.1513,0.6497,0.0542,1,0.8159
I00699,9,AGE_GROUP_7,-0.093,0.3449,0.0727,1,0.7874
I00699,9,AGE_GROUP_8,-0.6923,0.2869,5.8232,1,0.0158
I00699,9,AGE_GROUP_9,-0.677,0.2303,8.6408,1,0.0033
I00699,9,AGE_GROUP_10,-0.4153,0.169,6.0366,1,0.014
I00699,9,AGE_GROUP_11,-0.4253,0.1312,10.5088,1,0.0012
I00699,9,AGE_GROUP_12,-0.3282,0.1054,9.6943,1,0.0018
I00699,9,AGE_GROUP_13,-0.2921,0.0943,9.5949,1,0.002
I00699,9,AGE_GROUP_14,-0.2402,0.0883,7.4094,1,0.0065
I00699,9,AGE_GROUP_15,-0.1754,0.0783,5.0174,1,0.0251
I00699,9,AGE_GROUP_16,-0.021,0.0747,0.079,1,0.7786
I00699,9,AGE_GROUP_17,0,,,0,
I00699,9,AGE_GROUP_18,0.2936,0.073,16.158,1,0.0001
I00699,9,AGE_GROUP_19,0.4896,0.0825,35.2049,1,0
I00699,9,AGE_GROUP_20,0.6986,0.1112,39.4873,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.1374,0.0836,2.6977,1,0.1005
I00699,9,CHARLSON_INDEX_3,1.0573,0.0545,376.8206,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.0419,0.0449,0.8684,1,0.3514
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-1.3894,0.0754,339.5531,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,-0.0325,0.0513,0.4011,1,0.5265
I00699,9,YEAR_INDEX_3,-0.0189,0.0512,0.1363,1,0.712
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.8084,0.0409,4716.0928,1,0
I00699,10,AGE_GROUP_3,-10.001,453.6451,0.0005,1,0.9824
I00699,10,AGE_GROUP_4,-10.8066,191.5602,0.0032,1,0.955
I00699,10,AGE_GROUP_5,-10.5824,97.0073,0.0119,1,0.9131
I00699,10,AGE_GROUP_6,-1.1804,0.5233,5.0876,1,0.0241
I00699,10,AGE_GROUP_7,-1.317,0.3953,11.1003,1,0.0009
I00699,10,AGE_GROUP_8,-0.8373,0.1776,22.229,1,0
I00699,10,AGE_GROUP_9,-0.7387,0.1582,21.8008,1,0
I00699,10,AGE_GROUP_10,-0.7356,0.1475,24.8896,1,0
I00699,10,AGE_GROUP_11,-0.5925,0.1069,30.7179,1,0
I00699,10,AGE_GROUP_12,-0.6731,0.0856,61.8852,1,0
I00699,10,AGE_GROUP_13,-0.4565,0.0733,38.7551,1,0
I00699,10,AGE_GROUP_14,-0.2779,0.064,18.881,1,0
I00699,10,AGE_GROUP_15,-0.1364,0.0565,5.8324,1,0.0157
I00699,10,AGE_GROUP_16,0,,,0,
I00699,10,AGE_GROUP_17,0.2063,0.0518,15.8791,1,0.0001
I00699,10,AGE_GROUP_18,0.3935,0.0514,58.5828,1,0
I00699,10,AGE_GROUP_19,0.7915,0.054,214.6276,1,0
I00699,10,AGE_GROUP_20,1.0258,0.0656,244.478,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3212,0.0676,22.5616,1,0
I00699,10,CHARLSON_INDEX_3,1.3992,0.0425,1085.1796,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,-0.043,0.0286,2.2715,1,0.1318
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-5.1005,0.0666,5870.9377,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.0235,0.035,0.45,1,0.5023
I00699,10,YEAR_INDEX_3,0.0298,0.0347,0.7376,1,0.3904
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.9186,0.0517,3183.3951,1,0
I00699,11,AGE_GROUP_5,-10.9807,128.3208,0.0073,1,0.9318
I00699,11,AGE_GROUP_6,0.2027,0.4481,0.2046,1,0.651
I00699,11,AGE_GROUP_7,-0.7143,0.4419,2.6126,1,0.106
I00699,11,AGE_GROUP_8,-0.1904,0.2176,0.7661,1,0.3814
I00699,11,AGE_GROUP_9,-0.3856,0.1964,3.8561,1,0.0496
I00699,11,AGE_GROUP_10,-0.5328,0.1764,9.1251,1,0.0025
I00699,11,AGE_GROUP_11,-0.4841,0.1351,12.8448,1,0.0003
I00699,11,AGE_GROUP_12,-0.3316,0.1029,10.3826,1,0.0013
I00699,11,AGE_GROUP_13,-0.2541,0.0894,8.0791,1,0.0045
I00699,11,AGE_GROUP_14,0.0988,0.0801,1.5205,1,0.2176
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.2495,0.0741,11.3369,1,0.0008
I00699,11,AGE_GROUP_17,0.3253,0.0737,19.4888,1,0
I00699,11,AGE_GROUP_18,0.5503,0.0755,53.0653,1,0
I00699,11,AGE_GROUP_19,0.6707,0.0837,64.1491,1,0
I00699,11,AGE_GROUP_20,1.0456,0.104,101.1798,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.3196,0.0941,11.542,1,0.0007
I00699,11,CHARLSON_INDEX_3,1.5313,0.0571,718.5411,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.0628,0.0409,2.3643,1,0.1241
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.2766,0.0873,3651.9336,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,-0.0426,0.0483,0.7762,1,0.3783
I00699,11,YEAR_INDEX_3,-0.1074,0.0481,4.9929,1,0.0255
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.8797,0.0589,2393.0366,1,0
I00699,12,AGE_GROUP_1,-0.8323,0.7519,1.2252,1,0.2684
I00699,12,AGE_GROUP_2,-2.7154,0.7182,14.2942,1,0.0002
I00699,12,AGE_GROUP_3,-1.3935,1.0566,1.7393,1,0.1872
I00699,12,AGE_GROUP_4,-1.6109,1.039,2.4038,1,0.121
I00699,12,AGE_GROUP_5,-0.2769,0.8177,0.1147,1,0.7349
I00699,12,AGE_GROUP_6,0.3406,0.5874,0.3363,1,0.562
I00699,12,AGE_GROUP_7,-1.4209,0.4779,8.8404,1,0.0029
I00699,12,AGE_GROUP_8,-0.9053,0.3934,5.2953,1,0.0214
I00699,12,AGE_GROUP_9,-0.0782,0.272,0.0827,1,0.7736
I00699,12,AGE_GROUP_10,-0.1277,0.1986,0.4135,1,0.5202
I00699,12,AGE_GROUP_11,-0.4037,0.157,6.6107,1,0.0101
I00699,12,AGE_GROUP_12,-0.1613,0.1044,2.3885,1,0.1222
I00699,12,AGE_GROUP_13,-0.1983,0.0912,4.7275,1,0.0297
I00699,12,AGE_GROUP_14,-0.0145,0.079,0.0336,1,0.8546
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.2841,0.071,16.0007,1,0.0001
I00699,12,AGE_GROUP_17,0.443,0.0709,39.0123,1,0
I00699,12,AGE_GROUP_18,0.6854,0.0765,80.2581,1,0
I00699,12,AGE_GROUP_19,0.9359,0.0925,102.293,1,0
I00699,12,AGE_GROUP_20,1.0899,0.129,71.4172,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.2144,0.0774,7.6732,1,0.0056
I00699,12,CHARLSON_INDEX_3,0.9189,0.0538,291.4065,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,-0.0078,0.0435,0.0317,1,0.8587
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-4.2607,0.0904,2222.8162,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.0847,0.0502,2.8491,1,0.0914
I00699,12,YEAR_INDEX_3,0.0478,0.0507,0.8888,1,0.3458
I00699,13,ADMIMETH_1,-2.0002,0.0475,1772.4483,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_2,-11.1551,846.1366,0.0002,1,0.9895
I00699,13,AGE_GROUP_3,-11.5676,361.8719,0.001,1,0.9745
I00699,13,AGE_GROUP_4,-10.6795,297.0022,0.0013,1,0.9713
I00699,13,AGE_GROUP_5,-11.2403,196.769,0.0033,1,0.9544
I00699,13,AGE_GROUP_6,-11.6408,177.8356,0.0043,1,0.9478
I00699,13,AGE_GROUP_7,-1.4182,0.7536,3.5413,1,0.0599
I00699,13,AGE_GROUP_8,-0.308,0.3743,0.677,1,0.4106
I00699,13,AGE_GROUP_9,-0.71,0.2405,8.7122,1,0.0032
I00699,13,AGE_GROUP_10,-0.407,0.1464,7.7271,1,0.0054
I00699,13,AGE_GROUP_11,-0.171,0.1039,2.7105,1,0.0997
I00699,13,AGE_GROUP_12,-0.2869,0.0802,12.8055,1,0.0003
I00699,13,AGE_GROUP_13,-0.1115,0.0686,2.6397,1,0.1042
I00699,13,AGE_GROUP_14,-0.0583,0.0608,0.9219,1,0.337
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.1904,0.0543,12.2769,1,0.0005
I00699,13,AGE_GROUP_17,0.3381,0.0545,38.5238,1,0
I00699,13,AGE_GROUP_18,0.6897,0.0591,136.229,1,0
I00699,13,AGE_GROUP_19,0.9793,0.0697,197.2059,1,0
I00699,13,AGE_GROUP_20,1.2737,0.0943,182.4143,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.2503,0.0659,14.4078,1,0.0001
I00699,13,CHARLSON_INDEX_3,1.3676,0.0449,927.1083,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0319,0.0316,1.0152,1,0.3137
I00699,13,GENDER_3,0,,,0,
I00699,13,Intercept,-1.6935,0.061,770.3591,1,0
I00699,13,YEAR_INDEX_1,0,,,0,
I00699,13,YEAR_INDEX_2,0.0372,0.0384,0.9369,1,0.3331
