INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",105724,1,1499,1500,0.0009,1.4178,1.4188
I00720,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",79659,5,1528,1531,0.0063,1.9182,1.9219
I00720,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",106486,0,2276,2276,0.0000,2.1374,2.1374
I00720,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",57722,0,1063,1063,0.0000,1.8416,1.8416
I00720,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",63612,1,1208,1209,0.0016,1.8990,1.9006
I00720,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",125989,1,2376,2376,0.0008,1.8859,1.8859
I00720,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",33298,217,477,500,0.6517,1.4325,1.5016
I00720,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",21454,0,299,299,0.0000,1.3937,1.3937
I00720,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",90593,2,1624,1626,0.0022,1.7926,1.7948
I00720,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",61217,84,961,962,0.1372,1.5698,1.5715
I00720,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",90683,8,1288,1295,0.0088,1.4203,1.4281
I00720,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",62356,292,1215,1295,0.4683,1.9485,2.0768
I00720,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",27046,0,313,313,0.0000,1.1573,1.1573
I00720,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",44120,0,382,382,0.0000,0.8658,0.8658
I00720,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",85112,235,1728,1836,0.2761,2.0303,2.1572
I00720,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",108220,2,2707,2708,0.0018,2.5014,2.5023
I00720,R1F,"ISLE OF WIGHT NHS TRUST",17348,0,394,394,0.0000,2.2712,2.2712
I00720,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",31500,0,724,724,0.0000,2.2984,2.2984
I00720,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",51001,0,732,732,0.0000,1.4353,1.4353
I00720,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",110748,0,2520,2520,0.0000,2.2754,2.2754
I00720,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",56838,0,693,693,0.0000,1.2193,1.2193
I00720,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",75510,0,1651,1651,0.0000,2.1865,2.1865
I00720,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",125839,1,2045,2045,0.0008,1.6251,1.6251
I00720,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",91834,0,917,917,0.0000,0.9985,0.9985
I00720,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",95302,0,1584,1584,0.0000,1.6621,1.6621
I00720,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",77527,0,902,902,0.0000,1.1635,1.1635
I00720,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",70304,0,1059,1059,0.0000,1.5063,1.5063
I00720,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",173890,5,3550,3552,0.0029,2.0415,2.0427
I00720,RPA,"MEDWAY NHS FOUNDATION TRUST",57670,0,827,827,0.0000,1.4340,1.4340
I00720,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",49346,0,717,717,0.0000,1.4530,1.4530
I00720,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",57253,0,519,519,0.0000,0.9065,0.9065
I00720,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",95992,0,1609,1609,0.0000,1.6762,1.6762
I00720,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",44430,0,975,975,0.0000,2.1945,2.1945
I00720,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",88397,5,1968,1968,0.0057,2.2263,2.2263
I00720,RVJ,"NORTH BRISTOL NHS TRUST",83788,0,1016,1016,0.0000,1.2126,1.2126
I00720,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46879,0,939,939,0.0000,2.0030,2.0030
I00720,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",46837,0,420,420,0.0000,0.8967,0.8967
I00720,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",57945,0,1056,1056,0.0000,1.8224,1.8224
I00720,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",77966,1,1767,1768,0.0013,2.2664,2.2677
I00720,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",69912,0,1051,1051,0.0000,1.5033,1.5033
I00720,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",30283,4,603,607,0.0132,1.9912,2.0044
I00720,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",55565,0,888,888,0.0000,1.5981,1.5981
I00720,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",70892,880,1951,2020,1.2413,2.7521,2.8494
I00720,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",134121,359,2222,2226,0.2677,1.6567,1.6597
I00720,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",115220,366,2214,2217,0.3177,1.9215,1.9241
I00720,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",122002,57,1462,1465,0.0467,1.1983,1.2008
I00720,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",50633,327,616,688,0.6458,1.2166,1.3588
I00720,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",79217,0,1258,1258,0.0000,1.5880,1.5880
I00720,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",67313,2,1365,1367,0.0030,2.0278,2.0308
I00720,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",68974,2,1013,1015,0.0029,1.4687,1.4716
I00720,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",61291,2,901,903,0.0033,1.4700,1.4733
I00720,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",103587,1,1822,1823,0.0010,1.7589,1.7599
I00720,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",48332,433,1452,1479,0.8959,3.0042,3.0601
I00720,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",48116,61,1134,1136,0.1268,2.3568,2.3610
I00720,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",57341,0,818,818,0.0000,1.4266,1.4266
I00720,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",49091,0,1403,1403,0.0000,2.8580,2.8580
I00720,RNZ,"SALISBURY NHS FOUNDATION TRUST",36403,272,823,845,0.7472,2.2608,2.3212
I00720,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",68473,0,957,957,0.0000,1.3976,1.3976
I00720,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",115022,392,1714,1834,0.3408,1.4901,1.5945
I00720,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",54071,0,542,542,0.0000,1.0024,1.0024
I00720,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",66784,1,1236,1237,0.0015,1.8507,1.8522
I00720,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",87930,2,1348,1348,0.0023,1.5330,1.5330
I00720,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",22673,319,613,640,1.4070,2.7037,2.8227
I00720,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",35117,0,300,300,0.0000,0.8543,0.8543
I00720,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",56124,74,1261,1267,0.1319,2.2468,2.2575
I00720,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",30094,0,455,455,0.0000,1.5119,1.5119
I00720,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",89335,1,1689,1690,0.0011,1.8906,1.8918
I00720,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",76501,0,1304,1304,0.0000,1.7046,1.7046
I00720,RWJ,"STOCKPORT NHS FOUNDATION TRUST",57926,0,758,758,0.0000,1.3086,1.3086
I00720,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",51756,0,1238,1238,0.0000,2.3920,2.3920
I00720,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",33645,0,580,580,0.0000,1.7239,1.7239
I00720,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",58108,0,783,783,0.0000,1.3475,1.3475
I00720,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",69688,0,985,985,0.0000,1.4134,1.4134
I00720,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",41351,1,560,560,0.0024,1.3543,1.3543
I00720,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",100773,1,1432,1433,0.0010,1.4210,1.4220
I00720,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",47193,2,536,537,0.0042,1.1358,1.1379
I00720,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",47400,0,364,364,0.0000,0.7679,0.7679
I00720,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",40127,0,590,590,0.0000,1.4703,1.4703
I00720,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",49162,429,1345,1389,0.8726,2.7359,2.8254
I00720,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",67757,0,1024,1024,0.0000,1.5113,1.5113
I00720,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",46519,1,717,717,0.0021,1.5413,1.5413
I00720,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",81182,0,1478,1478,0.0000,1.8206,1.8206
I00720,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",70535,0,1084,1084,0.0000,1.5368,1.5368
I00720,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",95868,612,2962,2967,0.6384,3.0897,3.0949
I00720,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",256713,0,3150,3150,0.0000,1.2271,1.2271
I00720,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",77553,34,895,902,0.0438,1.1540,1.1631
I00720,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",98181,0,1348,1348,0.0000,1.3730,1.3730
I00720,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",130260,557,2027,2062,0.4276,1.5561,1.5830
I00720,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",157584,2,2065,2067,0.0013,1.3104,1.3117
I00720,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",49305,1,1313,1313,0.0020,2.6630,2.6630
I00720,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",128542,0,2561,2561,0.0000,1.9923,1.9923
I00720,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",72439,1,787,787,0.0014,1.0864,1.0864
I00720,RBK,"WALSALL HEALTHCARE NHS TRUST",45473,0,824,824,0.0000,1.8121,1.8121
I00720,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",46827,0,814,814,0.0000,1.7383,1.7383
I00720,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",61361,0,901,901,0.0000,1.4684,1.4684
I00720,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",36529,0,852,852,0.0000,2.3324,2.3324
I00720,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",76228,0,1787,1787,0.0000,2.3443,2.3443
I00720,RA3,"WESTON AREA HEALTH NHS TRUST",16448,0,567,567,0.0000,3.4472,3.4472
I00720,RKE,"WHITTINGTON HEALTH NHS TRUST",27169,0,429,429,0.0000,1.5790,1.5790
I00720,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",67745,1,1387,1387,0.0015,2.0474,2.0474
I00720,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",71079,1,1348,1349,0.0014,1.8965,1.8979
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",45358,0,1048,1048,0.0000,2.3105,2.3105
I00720,RLQ,"WYE VALLEY NHS TRUST",28877,1,433,434,0.0035,1.4995,1.5029
I00720,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",28330,0,682,682,0.0000,2.4073,2.4073
I00720,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",86990,0,1199,1199,0.0000,1.3783,1.3783
